,year,state,county,policies_prem,acres_insured,liabilities,premium,subsidy,indemnity,loss_ratio,net_benefit,farmer_premium,benefit_by_pol,benefit_by_acre
11781,2018,California,San Luis Obispo,399,284993,114334012,5861755,3576782,4248005,0.724698,1963032,2284973,4919.879699,6.888000758
11782,2018,California,San Mateo,1,1020,14564,4943,2522,9945,2.011936,7524,2421,7524,7.376470588
11783,2018,California,Santa Barbara,221,83242,65113317,2551366,1606689,1667218,0.65346,722541,944677,3269.41629,8.680005286
11784,2018,California,Santa Clara,40,20961,8049723,1350636,765429,3621903,2.681627,3036696,585207,75917.4,144.8736224
11785,2018,California,Santa Cruz,16,7230,1422270,104509,76073,100843,0.964921,72407,28436,4525.4375,10.01479945
11786,2018,California,Shasta,22,23736,4131184,287259,168010,233144,0.811615,113895,119249,5177.045455,4.798407482
11787,2018,California,Sierra,7,8083,128004,33072,18190,40817,1.234186,25935,14882,3705,3.208585921
11788,2018,California,Siskiyou,95,91569,26125972,2779734,1592675,3883524,1.397084,2696465,1187059,28383.84211,29.44735664
11789,2018,California,Solano,193,82114,48956408,1567764,978480,1072348,0.683998,483064,589284,2502.92228,5.8828458
11790,2018,California,Sonoma,730,42718,231894058,6725551,3867995,1726812,0.256753,-1130744,2857556,-1548.964384,-26.46996582
11791,2018,California,Stanislaus,1086,193109,335156143,11081558,6691420,6461694,0.583103,2071556,4390138,1907.510129,10.7273923
11792,2018,California,Sutter,994,181849,234233205,16276846,9520541,10722406,0.658752,3966101,6756305,3990.041247,21.80985873
11793,2018,California,Tehama,256,134779,62100044,3802905,2375681,9687254,2.54733,8260030,1427224,32265.74219,61.28573442
11794,2018,California,Tulare,3282,369539,704009456,43916438,27753661,28927338,0.65869,12764561,16162777,3889.262949,34.54185079
11795,2018,California,Tuolumne,2,550,16191,4387,2414,3128,0.713015,1155,1973,577.5,2.1
11796,2018,California,Ventura,774,64852,115860650,4710476,3063462,6328291,1.34345,4681277,1647014,6048.161499,72.18400358
11797,2018,California,Yolo,451,180715,188278646,6892068,4276077,8218764,1.192496,5602773,2615991,12423,31.00336441
11798,2018,California,Yuba,273,59263,62452697,5910878,3482194,3623720,0.613059,1195036,2428684,4377.421245,20.16495959
11799,2018,Colorado,Adams,421,181827,24298255,4979903,3023186,5471943,1.098805,3515226,1956717,8349.705463,19.33280536
11800,2018,Colorado,Alamosa,127,36907,34671903,4048756,2386505,4544538,1.122452,2882287,1662251,22695.17323,78.09594386
11801,2018,Colorado,Arapahoe,125,88693,5995700,1336237,837782,1665965,1.246758,1167510,498455,9340.08,13.16349656
11802,2018,Colorado,Baca,1052,613715,75233880,18840827,10848663,19142040,1.015987,11149876,7992164,10598.74144,18.16784012
11803,2018,Colorado,Bent,231,226035,19754429,4683726,2688135,7344024,1.567987,5348433,1995591,23153.38961,23.66196828
11804,2018,Colorado,Boulder,30,3114,1086445,113205,66399,357480,3.157811,310674,46806,10355.8,99.76685934
11805,2018,Colorado,Broomfield,3,900,70689,17440,10291,35479,2.034346,28330,7149,9443.333333,31.47777778
11806,2018,Colorado,Cheyenne,725,414974,41138025,9438466,6506242,4353327,0.461232,1421103,2932224,1960.142069,3.424559129
11807,2018,Colorado,Conejos,35,7631,4859714,525392,314984,279125,0.531269,68717,210408,1963.342857,9.004979688
11808,2018,Colorado,Costilla,13,6975,4988559,430366,271158,223836,0.520106,64628,159208,4971.384615,9.265663082
11809,2018,Colorado,Crowley,31,55654,1407891,282129,153606,521216,1.847438,392693,128523,12667.51613,7.05597082
11810,2018,Colorado,Custer,3,2890,95926,14568,8342,21971,1.508168,15745,6226,5248.333333,5.448096886
11811,2018,Colorado,Delta,104,37315,6534663,1243147,787169,969134,0.779581,513156,455978,4934.192308,13.75200322
11812,2018,Colorado,Denver,5,4280,509959,111469,66348,94382,0.84671,49261,45121,9852.2,11.50957944
11813,2018,Colorado,Dolores,70,14815,712735,136077,83370,503101,3.697178,450394,52707,6434.2,30.40121498
11814,2018,Colorado,Douglas,2,12341,238441,26726,15767,12520,0.468457,1561,10959,780.5,0.126488939
11815,2018,Colorado,Eagle,1,2000,40500,5672,2893,5731,1.010401,2952,2779,2952,1.476
11816,2018,Colorado,El Paso,13,34687,667468,130364,68283,132010,1.012626,69929,62081,5379.153846,2.016000231
11817,2018,Colorado,Elbert,158,144622,6107305,1409884,815043,1752901,1.243294,1158060,594841,7329.493671,8.007495402
11818,2018,Colorado,Fremont,1,20787,361826,63719,35046,108045,1.695648,79372,28673,79372,3.818348006
11819,2018,Colorado,Garfield,1,579,26057,4900,2499,6870,1.40204,4469,2401,4469,7.718480138
11820,2018,Colorado,Grand,0,0,0,0,0,0,0,0,0,0,0
11821,2018,Colorado,Gunnison,7,48308,808871,136166,69567,145776,1.070575,79177,66599,11311,1.639003892
11822,2018,Colorado,Huerfano,8,34694,674910,116918,63656,165410,1.414752,112148,53262,14018.5,3.232489768
11823,2018,Colorado,Jackson,0,0,0,0,0,0,0,0,0,0,0
11824,2018,Colorado,Kiowa,707,358916,31338984,9011916,6352023,4294896,0.476579,1635003,2659893,2312.592645,4.555391791
11825,2018,Colorado,Kit Carson,1335,569813,113012704,18332939,11273688,13168272,0.718284,6109021,7059251,4576.045693,10.72109797
11826,2018,Colorado,La Plata,10,8139,192061,38512,20999,82988,2.15486,65475,17513,6547.5,8.044600074
11827,2018,Colorado,Larimer,110,23440,8700775,966931,560452,680607,0.703883,274128,406479,2492.072727,11.69488055
11828,2018,Colorado,Las Animas,45,448062,8935959,1872522,1016574,2086477,1.11426,1230529,855948,27345.08889,2.746336445
11829,2018,Colorado,Lincoln,560,374892,24520932,5722936,3422385,5808527,1.014955,3507976,2300551,6264.242857,9.357297568
11830,2018,Colorado,Logan,1112,229858,51682541,6116175,3641036,2292281,0.374789,-182858,2475139,-164.4406475,-0.795525933
11831,2018,Colorado,Mesa,77,48826,9419087,1279854,809220,112452,0.087863,-358182,470634,-4651.714286,-7.335886618
11832,2018,Colorado,Moffat,14,83034,2024596,343959,189427,574182,1.669332,419650,154532,29975,5.053953802
11833,2018,Colorado,Montezuma,40,33926,769339,130252,80204,314036,2.410987,263988,50048,6599.7,7.781288687
11834,2018,Colorado,Montrose,81,210859,10342306,1566200,885524,2255263,1.439958,1574587,680676,19439.34568,7.467487752
11835,2018,Colorado,Morgan,572,161790,47732890,5571105,3273988,9464920,1.69893,7167803,2297117,12531.12413,44.30312751
11836,2018,Colorado,Otero,193,149064,8414843,1868410,1071062,3513578,1.880517,2716230,797348,14073.73057,18.22190469
11837,2018,Colorado,Ouray,3,30832,649363,105092,53596,117402,1.117135,65906,51496,21968.66667,2.137584328
11838,2018,Colorado,Phillips,890,250355,63002001,7494675,4227199,3907464,0.521365,639988,3267476,719.0876404,2.556322023
11839,2018,Colorado,Prowers,832,270365,34909770,8156180,5092139,7481891,0.917327,4417850,3064041,5309.915865,16.34031772
11840,2018,Colorado,Pueblo,91,81747,5866959,1659845,1004555,2322081,1.398974,1666791,655290,18316.38462,20.38962898
11841,2018,Colorado,Rio Blanco,2,15101,305766,59806,30502,88831,1.485319,59527,29304,29763.5,3.941924376
11842,2018,Colorado,Rio Grande,132,30100,30659004,2041060,1259265,2724925,1.335053,1943130,781795,14720.68182,64.55581395
11843,2018,Colorado,Routt,3,2356,57558,5982,3428,6778,1.133065,4224,2554,1408,1.79286927
11844,2018,Colorado,Saguache,106,28494,35843340,3269495,1917922,2060362,0.630177,708789,1351573,6686.688679,24.87502632
11845,2018,Colorado,San Miguel,7,170988,3425411,784748,430496,1247527,1.589716,893275,354252,127610.7143,5.22419702
11846,2018,Colorado,Sedgwick,559,133973,32308305,3897426,2267086,2927903,0.75124,1297563,1630340,2321.221825,9.685257477
11847,2018,Colorado,Washington,1401,510359,70207045,11338885,6694165,10293694,0.907822,5648974,4644720,4032.101356,11.06862816
11848,2018,Colorado,Weld,1228,264670,73856596,9144356,5414819,6939274,0.758858,3209737,3729537,2613.792345,12.12731704
11849,2018,Colorado,Yuma,1229,621251,159966097,14988796,8746096,11282710,0.752742,5040010,6242700,4100.903173,8.112679094
11850,2018,Connecticut,Fairfield,2,74,43224,11044,6989,1820,0.164795,-2235,4055,-1117.5,-30.2027027
11851,2018,Connecticut,Hartford,96,4257,19069125,5042682,3161021,1594183,0.316137,-287478,1881661,-2994.5625,-67.53065539
11852,2018,Connecticut,Litchfield,22,2667,849269,75221,47302,30940,0.411321,3021,27919,137.3181818,1.132733408
11853,2018,Connecticut,Middlesex,7,264,579728,100769,70226,0,0,-30543,30543,-4363.285714,-115.6931818
11854,2018,Connecticut,New Haven,15,746,1362093,277650,183847,313084,1.127621,219281,93803,14618.73333,293.9423592
11855,2018,Connecticut,New London,22,3776,1227818,58805,38195,637,0.010832,-19973,20610,-907.8636364,-5.289459746
11856,2018,Connecticut,Tolland,16,1596,3163010,820079,500948,17137,0.020896,-301994,319131,-18874.625,-189.2192982
11857,2018,Connecticut,Windham,33,4984,1765448,129845,85692,127674,0.98328,83521,44153,2530.939394,16.75782504
11858,2018,Delaware,Kent,575,127756,43605123,3700289,2236994,2260661,0.610941,797366,1463295,1386.723478,6.24131939
11859,2018,Delaware,New Castle,140,36702,14249146,1003332,588474,735546,0.733103,320688,414858,2290.628571,8.737616479
11860,2018,Delaware,Sussex,697,155469,50412520,4178144,2583349,4662984,1.116041,3068189,1594795,4401.992826,19.73505329
11861,2018,Florida,Alachua,76,14736,11006457,1075905,593158,1636677,1.521209,1153930,482747,15183.28947,78.30686754
11862,2018,Florida,Bradford,4,497,179945,33304,16985,6588,0.197814,-9731,16319,-2432.75,-19.57947686
11863,2018,Florida,Brevard,11,6899,2182377,176854,105893,527119,2.980531,456158,70961,41468.90909,66.1194376
11864,2018,Florida,Broward,3,11093,2518688,526203,272337,1484019,2.82024,1230153,253866,410051,110.8945281
11865,2018,Florida,Calhoun,45,14563,6451188,989632,576321,4679928,4.728957,4266617,413311,94813.71111,292.9765158
11866,2018,Florida,Charlotte,65,93053,19452196,2806383,1480851,5814234,2.071789,4488702,1325532,69056.95385,48.23812236
11867,2018,Florida,Citrus,11,5975,1296705,196999,102604,109584,0.556266,15189,94395,1380.818182,2.54209205
11868,2018,Florida,Clay,2,1416,167927,30462,15536,57782,1.896855,42856,14926,21428,30.26553672
11869,2018,Florida,Collier,73,38394,61635955,2883498,1940188,16237387,5.631142,15294077,943310,209507.9041,398.3454967
11870,2018,Florida,Columbia,41,10430,4395346,625672,337569,446244,0.713223,158141,288103,3857.097561,15.16212848
11871,2018,Florida,De Soto,247,132865,67480836,4596436,2604752,14768926,3.213125,12777242,1991684,51729.7247,96.16710195
11872,2018,Florida,Dixie,11,8546,3959919,252612,143107,722832,2.861431,613327,109505,55757,71.76772759
11873,2018,Florida,Duval,1,100,56026,10045,5123,19850,1.976107,14928,4922,14928,149.28
11874,2018,Florida,Escambia,83,22488,10307617,992139,671880,902186,0.909334,581927,320259,7011.168675,25.87722341
11875,2018,Florida,Flagler,12,3120,5044045,235753,139671,96419,0.408983,337,96082,28.08333333,0.108012821
11876,2018,Florida,Gadsden,39,4556,3202684,340684,206719,2463696,7.231616,2329731,133965,59736.69231,511.3544776
11877,2018,Florida,Gilchrist,48,17699,9598923,814824,449232,1372420,1.684314,1006828,365592,20975.58333,56.88615176
11878,2018,Florida,Glades,76,79258,19680472,1520765,817964,3654324,2.402951,2951523,702801,38835.82895,37.23943324
11879,2018,Florida,Gulf,0,0,0,0,0,0,0,0,0,0,0
11880,2018,Florida,Hamilton,39,15342,6087362,445069,246003,530611,1.192199,331545,199066,8501.153846,21.61028549
11881,2018,Florida,Hardee,368,130646,44254847,4115468,2329944,8255235,2.005904,6469711,1785524,17580.73641,49.52092678
11882,2018,Florida,Hendry,161,150423,87118608,4136135,2548010,26485506,6.403443,24897381,1588125,154642.118,165.5157855
11883,2018,Florida,Hernando,11,2487,1139529,104163,56448,71974,0.690974,24259,47715,2205.363636,9.754322477
11884,2018,Florida,Highlands,275,183138,50366938,5152408,2839162,15318428,2.973061,13005182,2313246,47291.57091,71.01301751
11885,2018,Florida,Hillsborough,67,12357,11681519,1251089,754059,1673967,1.338007,1176937,497030,17566.22388,95.24455774
11886,2018,Florida,Holmes,121,18318,5254835,1558543,916351,2942576,1.88803,2300384,642192,19011.43802,125.5805219
11887,2018,Florida,Indian River,110,24498,30081994,1436510,845556,17198121,11.972155,16607167,590954,150974.2455,677.8988897
11888,2018,Florida,Jackson,420,83788,32905902,7135549,4258492,16968760,2.378059,14091703,2877057,33551.67381,168.1828305
11889,2018,Florida,Jefferson,30,6590,1870133,155425,102418,133038,0.855962,80031,53007,2667.7,12.14430956
11890,2018,Florida,Lafayette,26,10831,3662186,250040,139485,156882,0.627427,46327,110555,1781.807692,4.277259717
11891,2018,Florida,Lake,102,19712,8362839,856933,474029,1020826,1.191255,637922,382904,6254.137255,32.36211445
11892,2018,Florida,Lee,30,15462,14494111,1032889,606199,8090076,7.832473,7663386,426690,255446.2,495.6270858
11893,2018,Florida,Leon,2,54,15791,2205,1173,144,0.065306,-888,1032,-444,-16.44444444
11894,2018,Florida,Levy,84,32315,13287574,1335258,733460,471317,0.352978,-130481,601798,-1553.345238,-4.037784311
11895,2018,Florida,Liberty,2,437,202199,21521,11837,0,0,-9684,9684,-4842,-22.16018307
11896,2018,Florida,Madison,61,25083,10768765,503127,332805,84299,0.16755,-86023,170322,-1410.213115,-3.429533947
11897,2018,Florida,Manatee,73,31117,29024212,1936616,1208337,2256021,1.164929,1527742,728279,20927.9726,49.09669955
11898,2018,Florida,Marion,38,9668,4356110,511913,290427,359073,0.701433,137587,221486,3620.710526,14.23117501
11899,2018,Florida,Martin,33,35558,11224754,789431,433892,1408341,1.783995,1052802,355539,31903.09091,29.6080207
11900,2018,Florida,Miami - Dade,60,6592,16889929,1186479,704109,1077260,0.907946,594890,482370,9914.833333,90.24423544
11901,2018,Florida,Nassau,0,0,0,0,0,0,0,0,0,0,0
11902,2018,Florida,Okaloosa,35,6066,3267776,594288,351393,1079039,1.815683,836144,242895,23889.82857,137.8410814
11903,2018,Florida,Okeechobee,100,119712,21017598,3964387,2039860,7600207,1.91712,5675680,1924527,56756.8,47.41112002
11904,2018,Florida,Orange,11,1842,955409,87210,47096,96472,1.106203,56358,40114,5123.454545,30.59609121
11905,2018,Florida,Osceola,45,97826,15080328,1935762,1034545,4476939,2.312752,3575722,901217,79460.48889,36.55185738
11906,2018,Florida,Palm Beach,95,317588,120834517,1444681,1096383,786615,0.54449,438317,348298,4613.863158,1.380143456
11907,2018,Florida,Pasco,37,9975,3052755,442895,235034,209939,0.474015,2078,207861,56.16216216,0.208320802
11908,2018,Florida,Polk,639,128811,61352522,3728314,2216322,11175877,2.997568,9663885,1511992,15123.4507,75.02375574
11909,2018,Florida,Putnam,22,5106,7322270,708664,409290,146699,0.207007,-152675,299374,-6939.772727,-29.90109675
11910,2018,Florida,Santa Rosa,202,38649,19527560,1936964,1214431,1569054,0.810058,846521,722533,4190.69802,21.90279179
11911,2018,Florida,Sarasota,17,8835,2271883,303545,162967,352165,1.160173,211587,140578,12446.29412,23.94872666
11912,2018,Florida,Seminole,8,755,212875,21030,11407,86838,4.129243,77215,9623,9651.875,102.2715232
11913,2018,Florida,St Johns,25,9511,12386118,626330,415158,453143,0.723489,241971,211172,9678.84,25.44117338
11914,2018,Florida,St Lucie,140,59090,32348959,2233900,1220635,11523030,5.158256,10509765,1013265,75069.75,177.8602979
11915,2018,Florida,Sumter,35,24143,4375557,795396,414006,630404,0.792566,249014,381390,7114.685714,10.31412832
11916,2018,Florida,Suwannee,64,19775,9780891,653401,371262,552222,0.84515,270083,282139,4220.046875,13.65780025
11917,2018,Florida,Taylor,1,55,5430,912,465,490,0.53728,43,447,43,0.781818182
11918,2018,Florida,Union,4,7105,1049543,173685,88706,88862,0.511627,3883,84979,970.75,0.546516538
11919,2018,Florida,Volusia,9,3390,508560,88970,46132,123215,1.384905,80377,42838,8930.777778,23.7100295
11920,2018,Florida,Walton,50,16586,3704980,535492,363520,1424133,2.659485,1252161,171972,25043.22,75.49505607
11921,2018,Florida,Washington,67,8882,3230168,672955,426857,1948815,2.895906,1702717,246098,25413.68657,191.7042333
11922,2018,GEORGIA,Appling,291,51343,30289740,3967031,2477383,5772376,1.455087,4282728,1489648,14717.27835,83.41405839
11923,2018,GEORGIA,Atkinson,172,35337,20888858,2021345,1280922,4025339,1.991416,3284916,740423,19098.34884,92.959674
11924,2018,GEORGIA,Bacon,242,29212,22944127,4304283,2636447,5758110,1.337762,4090274,1667836,16901.95868,140.0203341
11925,2018,GEORGIA,Baker,251,48282,27190776,3568009,2062861,11661813,3.268437,10156665,1505148,40464.8008,210.3613148
11926,2018,GEORGIA,Baldwin,1,562,191316,31607,16120,29167,0.922801,13680,15487,13680,24.34163701
11927,2018,GEORGIA,Banks,3,349,64988,8494,4936,0,0,-3558,3558,-1186,-10.19484241
11928,2018,GEORGIA,Barrow,0,0,0,0,0,0,0,0,0,0,0
11929,2018,GEORGIA,Bartow,24,6401,2443706,263398,168260,126561,0.480493,31423,95138,1309.291667,4.909076707
11930,2018,GEORGIA,Ben Hill,182,22268,12450919,1215313,786991,3400253,2.797841,2971931,428322,16329.29121,133.4619634
11931,2018,GEORGIA,Berrien,436,58539,33415665,3896350,2392856,4889262,1.254831,3385768,1503494,7765.522936,57.83781752
11932,2018,GEORGIA,Bibb,4,616,160969,15630,8949,20935,1.339411,14254,6681,3563.5,23.13961039
11933,2018,GEORGIA,Bleckley,130,24162,8360914,1099629,736424,1873010,1.70331,1509805,363205,11613.88462,62.48675606
11934,2018,GEORGIA,Brantley,42,3054,2101855,359329,223535,867616,2.414544,731822,135794,17424.33333,239.6273739
11935,2018,GEORGIA,Brooks,316,64103,28886376,2390465,1699664,1252688,0.524035,561887,690801,1778.123418,8.765377595
11936,2018,GEORGIA,Bryan,15,2848,1237963,244884,181837,110982,0.453202,47935,63047,3195.666667,16.83110955
11937,2018,GEORGIA,Bulloch,354,72290,36370104,6146809,4366948,3461395,0.56312,1681534,1779861,4750.096045,23.26094896
11938,2018,GEORGIA,Burke,279,63416,28807711,3349411,2335842,5437825,1.623516,4424256,1013569,15857.54839,69.7656112
11939,2018,GEORGIA,Butts,2,555,153044,30857,17187,0,0,-13670,13670,-6835,-24.63063063
11940,2018,GEORGIA,Calhoun,189,38248,15517298,1317109,884449,4408293,3.346946,3975633,432660,21035.09524,103.9435526
11941,2018,GEORGIA,Camden,3,326,97980,18805,10223,2266,0.120499,-6316,8582,-2105.333333,-19.37423313
11942,2018,GEORGIA,Candler,137,20167,11692046,2364268,1553213,1250320,0.52884,439265,811055,3206.313869,21.78137551
11943,2018,GEORGIA,Carroll,5,542,111174,15368,10080,0,0,-5288,5288,-1057.6,-9.756457565
11944,2018,GEORGIA,Catoosa,0,0,0,0,0,0,0,0,0,0,0
11945,2018,GEORGIA,Charlton,3,303,21667,3433,1876,981,0.285755,-576,1557,-192,-1.900990099
11946,2018,GEORGIA,Chatham,0,0,0,0,0,0,0,0,0,0,0
11947,2018,GEORGIA,Chattooga,14,3216,1160805,129359,95213,13456,0.10402,-20690,34146,-1477.857143,-6.433457711
