Pay_year,State,full_practice_code,practice_code,StatutoryCategory, payments ,practice_instance_count
2021,Ohio,E327A,327,Vegetative (6(A)(iii),5914,34
2021,Ohio,E327B,327,Vegetative (6(A)(iii),27167,18
2021,Ohio,E328A,328,Vegetative (6(A)(iii),1870,6
2021,Ohio,E328B,328,Vegetative (6(A)(iii),,
2021,Ohio,E328C,328,Vegetative (6(A)(iii),100,5
2021,Ohio,E328D,328,Vegetative (6(A)(iii),84058,79
2021,Ohio,E328E,328,Vegetative (6(A)(iii),4083,5
2021,Ohio,E328J,328,Vegetative (6(A)(iii),,
2021,Ohio,E328L,328,Vegetative (6(A)(iii),,
2021,Ohio,E329E,329,Soil remediation (6(A)(vi),2002,8
2021,Ohio,E334A,334,Other (6(A)(vii)),,
2021,Ohio,E340A,340,Vegetative (6(A)(iii),18214,31
2021,Ohio,E340B,340,Vegetative (6(A)(iii),24839,9
2021,Ohio,E340C,340,Vegetative (6(A)(iii),37000,15
2021,Ohio,E340F,340,Vegetative (6(A)(iii),68350,29
2021,Ohio,E340G,340,Vegetative (6(A)(iii),,
2021,Ohio,E382A,382,Land Management (6(A)(ii)),,
2021,Ohio,E382B,382,Land Management (6(A)(ii)),,
2021,Ohio,E386A,386,Vegetative (6(A)(iii),,
2021,Ohio,E399A,399,Structural (6(A)(i)),,
2021,Ohio,E412A,412,Vegetative (6(A)(iii),,
2021,Ohio,E420A,420,Vegetative (6(A)(iii),,
2021,Ohio,E472A,472,Land Management (6(A)(ii)),,
2021,Ohio,E511A,511,Forest management (6(A)(iv)),1893,16
2021,Ohio,E512A,512,Vegetative (6(A)(iii),,
2021,Ohio,E512C,512,Vegetative (6(A)(iii),,
2021,Ohio,E512D,512,Vegetative (6(A)(iii),3442,11
2021,Ohio,E512F,512,Vegetative (6(A)(iii),,
2021,Ohio,E512G,512,Vegetative (6(A)(iii),,
2021,Ohio,E528F,528,Land Management (6(A)(ii)),9957,33
2021,Ohio,E528G,528,Land Management (6(A)(ii)),2146,10
2021,Ohio,E528O,528,Land Management (6(A)(ii)),21795,23
2021,Ohio,E528P,528,Land Management (6(A)(ii)),20272,5
2021,Ohio,E528Q,528,Land Management (6(A)(ii)),582,5
2021,Ohio,E590A,590,Structural (6(A)(i)),8580,10
2021,Ohio,E590B,590,Structural (6(A)(i)),187057,28
2021,Ohio,E595B,595,Other (6(A)(vii)),76832,39
2021,Ohio,E595E,595,Other (6(A)(vii)),3792,9
2021,Ohio,E612B,612,Forest management (6(A)(iv)),,
2021,Ohio,E612C,612,Forest management (6(A)(iv)),53380,16
2021,Ohio,E612D,612,Forest management (6(A)(iv)),915,9
2021,Ohio,E612F,612,Forest management (6(A)(iv)),,
2021,Ohio,E612G,612,Forest management (6(A)(iv)),28417,18
2021,Ohio,E645A,645,Land Management (6(A)(ii)),,
2021,Ohio,E645C,645,Land Management (6(A)(ii)),2346,6
2021,Ohio,E666A,666,Forest management (6(A)(iv)),,
2021,Ohio,E666D,666,Forest management (6(A)(iv)),,
2021,Ohio,E666F,666,Forest management (6(A)(iv)),2384,4
2021,Ohio,E666I,666,Forest management (6(A)(iv)),55660,13
2021,Ohio,E666J,666,Forest management (6(A)(iv)),,
2021,Ohio,E666K,666,Forest management (6(A)(iv)),8266,6
2021,Ohio,E666L,666,Forest management (6(A)(iv)),64761,14
2021,Ohio,E666O,666,Forest management (6(A)(iv)),4046,12
2021,Ohio,MINPAY,MINPAY,2014 Other Practices,9445,21
2021,Oklahoma,314,314,Land Management (6(A)(ii)),8104,27
2021,Oklahoma,315,315,Land Management (6(A)(ii)),19370,44
2021,Oklahoma,327,327,Vegetative (6(A)(iii),5019,70
2021,Oklahoma,328,328,Vegetative (6(A)(iii),8534,23
2021,Oklahoma,329,329,Soil remediation (6(A)(vi),12300,11
2021,Oklahoma,338,338,Land Management (6(A)(ii)),17751,44
2021,Oklahoma,340,340,Vegetative (6(A)(iii),30844,35
2021,Oklahoma,342,342,Vegetative (6(A)(iii),,
2021,Oklahoma,345,345,Soil remediation (6(A)(vi),12153,17
2021,Oklahoma,382,382,Land Management (6(A)(ii)),,
2021,Oklahoma,386,386,Vegetative (6(A)(iii),,
2021,Oklahoma,394,394,Land Management (6(A)(ii)),2313,6
2021,Oklahoma,449,449,Structural (6(A)(i)),1119,6
2021,Oklahoma,466,466,Land Management (6(A)(ii)),,
2021,Oklahoma,472,472,Land Management (6(A)(ii)),78,5
2021,Oklahoma,511,511,Forest management (6(A)(iv)),15854,77
2021,Oklahoma,512,512,Vegetative (6(A)(iii),17538,35
2021,Oklahoma,516,516,Structural (6(A)(i)),,
2021,Oklahoma,528,528,Land Management (6(A)(ii)),231046,582
2021,Oklahoma,561,561,Land Management (6(A)(ii)),,
2021,Oklahoma,590,590,Structural (6(A)(i)),14806,90
2021,Oklahoma,595,595,Other (6(A)(vii)),40708,59
2021,Oklahoma,612,612,Forest management (6(A)(iv)),244,35
2021,Oklahoma,614,614,Structural (6(A)(i)),,
2021,Oklahoma,645,645,Land Management (6(A)(ii)),57,28
2021,Oklahoma,666,666,Forest management (6(A)(iv)),4043,11
2021,Oklahoma,E300EAP1,300,Existing Activity Payments,3674268,2521
2021,Oklahoma,E300EAP2,300,Existing Activity Payments,2821578,1555
2021,Oklahoma,E327A,327,Vegetative (6(A)(iii),7034,54
2021,Oklahoma,E327B,327,Vegetative (6(A)(iii),36480,14
2021,Oklahoma,E328D,328,Vegetative (6(A)(iii),12737,14
2021,Oklahoma,E329A,329,Soil remediation (6(A)(vi),4476,4
2021,Oklahoma,E338A,338,Land Management (6(A)(ii)),22334,29
2021,Oklahoma,E338B,338,Land Management (6(A)(ii)),,
2021,Oklahoma,E340B,340,Vegetative (6(A)(iii),,
2021,Oklahoma,E340C,340,Vegetative (6(A)(iii),12130,5
2021,Oklahoma,E340F,340,Vegetative (6(A)(iii),26627,11
2021,Oklahoma,E345A,345,Soil remediation (6(A)(vi),,
2021,Oklahoma,E345E,345,Soil remediation (6(A)(vi),9875,4
2021,Oklahoma,E382B,382,Land Management (6(A)(ii)),20426,8
2021,Oklahoma,E449A,449,Structural (6(A)(i)),,
2021,Oklahoma,E449C,449,Structural (6(A)(i)),8731,4
2021,Oklahoma,E472A,472,Land Management (6(A)(ii)),,
2021,Oklahoma,E511A,511,Forest management (6(A)(iv)),51608,74
2021,Oklahoma,E511B,511,Forest management (6(A)(iv)),2245,5
2021,Oklahoma,E512D,512,Vegetative (6(A)(iii),,
2021,Oklahoma,E512F,512,Vegetative (6(A)(iii),,
2021,Oklahoma,E512G,512,Vegetative (6(A)(iii),10296,6
2021,Oklahoma,E512I,512,Vegetative (6(A)(iii),633,19
2021,Oklahoma,E528A,528,Land Management (6(A)(ii)),154517,55
2021,Oklahoma,E528B,528,Land Management (6(A)(ii)),39742,10
2021,Oklahoma,E528C,528,Land Management (6(A)(ii)),,
2021,Oklahoma,E528D,528,Land Management (6(A)(ii)),,
2021,Oklahoma,E528F,528,Land Management (6(A)(ii)),99061,61
2021,Oklahoma,E528G,528,Land Management (6(A)(ii)),,
2021,Oklahoma,E528M,528,Land Management (6(A)(ii)),448,4
2021,Oklahoma,E528N,528,Land Management (6(A)(ii)),,
2021,Oklahoma,E528O,528,Land Management (6(A)(ii)),1351811,346
2021,Oklahoma,E528P,528,Land Management (6(A)(ii)),289582,63
2021,Oklahoma,E528Q,528,Land Management (6(A)(ii)),349883,285
2021,Oklahoma,E528R,528,Land Management (6(A)(ii)),240883,44
2021,Oklahoma,E590A,590,Structural (6(A)(i)),447098,66
2021,Oklahoma,E590B,590,Structural (6(A)(i)),,
2021,Oklahoma,E590C,590,Structural (6(A)(i)),190003,67
2021,Oklahoma,E595A,595,Other (6(A)(vii)),29422,19
2021,Oklahoma,E595B,595,Other (6(A)(vii)),75696,28
2021,Oklahoma,E612B,612,Forest management (6(A)(iv)),,
2021,Oklahoma,E612D,612,Forest management (6(A)(iv)),,
2021,Oklahoma,E612G,612,Forest management (6(A)(iv)),,
2021,Oklahoma,E666F,666,Forest management (6(A)(iv)),,
2021,Oklahoma,E666K,666,Forest management (6(A)(iv)),,
2021,Oklahoma,E666O,666,Forest management (6(A)(iv)),,
2021,Oklahoma,MINPAY,MINPAY,2014 Other Practices,25540,63
2021,Oregon,314,314,Land Management (6(A)(ii)),571,10
2021,Oregon,315,315,Land Management (6(A)(ii)),,
2021,Oregon,327,327,Vegetative (6(A)(iii),,
2021,Oregon,328,328,Vegetative (6(A)(iii),,
2021,Oregon,340,340,Vegetative (6(A)(iii),2138,6
2021,Oregon,345,345,Soil remediation (6(A)(vi),10546,5
2021,Oregon,373,373,Other (6(A)(vii)),,
2021,Oregon,382,382,Land Management (6(A)(ii)),938,5
2021,Oregon,384,384,Forest management (6(A)(iv)),2555,13
2021,Oregon,386,386,Vegetative (6(A)(iii),,
2021,Oregon,449,449,Structural (6(A)(i)),6119,10
2021,Oregon,490,490,Forest management (6(A)(iv)),,
2021,Oregon,511,511,Forest management (6(A)(iv)),3908,8
2021,Oregon,512,512,Vegetative (6(A)(iii),1951,4
2021,Oregon,516,516,Structural (6(A)(i)),,
2021,Oregon,528,528,Land Management (6(A)(ii)),4855,16
2021,Oregon,550,550,Vegetative (6(A)(iii),,
2021,Oregon,574,574,Other (6(A)(vii)),,
2021,Oregon,590,590,Structural (6(A)(i)),,
2021,Oregon,612,612,Forest management (6(A)(iv)),,
2021,Oregon,614,614,Structural (6(A)(i)),,
2021,Oregon,649,649,Structural (6(A)(i)),31,4
2021,Oregon,660,660,Forest management (6(A)(iv)),,
2021,Oregon,666,666,Forest management (6(A)(iv)),4431,13
2021,Oregon,B000GRZ1,0,Bundles,693139,37
2021,Oregon,B000GRZ5,0,Bundles,,
2021,Oregon,B000RNG4,0,Bundles,349019,10
2021,Oregon,E300EAP1,300,Existing Activity Payments,2866233,897
2021,Oregon,E300EAP2,300,Existing Activity Payments,1667668,606
2021,Oregon,E314A,314,Land Management (6(A)(ii)),7487,22
2021,Oregon,E315A,315,Land Management (6(A)(ii)),377746,171
2021,Oregon,E327A,327,Vegetative (6(A)(iii),1039,6
2021,Oregon,E327B,327,Vegetative (6(A)(iii),,
2021,Oregon,E328D,328,Vegetative (6(A)(iii),3890,6
2021,Oregon,E328F,328,Vegetative (6(A)(iii),,
2021,Oregon,E328I,328,Vegetative (6(A)(iii),30527,4
2021,Oregon,E328J,328,Vegetative (6(A)(iii),95143,7
2021,Oregon,E329A,329,Soil remediation (6(A)(vi),38320,4
2021,Oregon,E329D,329,Soil remediation (6(A)(vi),25923,12
2021,Oregon,E329E,329,Soil remediation (6(A)(vi),,
2021,Oregon,E334A,334,Other (6(A)(vii)),,
2021,Oregon,E338A,338,Land Management (6(A)(ii)),,
2021,Oregon,E338C,338,Land Management (6(A)(ii)),,
2021,Oregon,E340A,340,Vegetative (6(A)(iii),1571,4
2021,Oregon,E340H,340,Vegetative (6(A)(iii),,
2021,Oregon,E345A,345,Soil remediation (6(A)(vi),79622,12
2021,Oregon,E345D,345,Soil remediation (6(A)(vi),,
2021,Oregon,E373A,373,Other (6(A)(vii)),,
2021,Oregon,E382A,382,Land Management (6(A)(ii)),6198,16
2021,Oregon,E382B,382,Land Management (6(A)(ii)),32487,7
2021,Oregon,E384A,384,Forest management (6(A)(iv)),60808,6
2021,Oregon,E386A,386,Vegetative (6(A)(iii),4547,6
2021,Oregon,E386D,386,Vegetative (6(A)(iii),,
2021,Oregon,E386E,386,Vegetative (6(A)(iii),,
2021,Oregon,E390B,390,Vegetative (6(A)(iii),,
2021,Oregon,E420A,420,Vegetative (6(A)(iii),,
2021,Oregon,E449A,449,Structural (6(A)(i)),,
2021,Oregon,E449C,449,Structural (6(A)(i)),141135,12
2021,Oregon,E449D,449,Structural (6(A)(i)),,
2021,Oregon,E449I,449,Structural (6(A)(i)),,
2021,Oregon,E472A,472,Land Management (6(A)(ii)),41194,6
2021,Oregon,E511A,511,Forest management (6(A)(iv)),55111,54
2021,Oregon,E511B,511,Forest management (6(A)(iv)),22240,39
2021,Oregon,E512B,512,Vegetative (6(A)(iii),,
2021,Oregon,E512C,512,Vegetative (6(A)(iii),,
2021,Oregon,E512D,512,Vegetative (6(A)(iii),,
2021,Oregon,E512E,512,Vegetative (6(A)(iii),,
2021,Oregon,E512F,512,Vegetative (6(A)(iii),,
2021,Oregon,E512G,512,Vegetative (6(A)(iii),1381,4
2021,Oregon,E512I,512,Vegetative (6(A)(iii),,
2021,Oregon,E528A,528,Land Management (6(A)(ii)),59120,22
2021,Oregon,E528B,528,Land Management (6(A)(ii)),,
2021,Oregon,E528C,528,Land Management (6(A)(ii)),3450427,94
2021,Oregon,E528D,528,Land Management (6(A)(ii)),8539,5
2021,Oregon,E528E,528,Land Management (6(A)(ii)),239295,31
2021,Oregon,E528F,528,Land Management (6(A)(ii)),,
2021,Oregon,E528I,528,Land Management (6(A)(ii)),15228,11
2021,Oregon,E528L,528,Land Management (6(A)(ii)),97917,9
2021,Oregon,E528M,528,Land Management (6(A)(ii)),176,4
2021,Oregon,E528N,528,Land Management (6(A)(ii)),,
2021,Oregon,E528O,528,Land Management (6(A)(ii)),13250,8
2021,Oregon,E528P,528,Land Management (6(A)(ii)),175393,11
2021,Oregon,E528Q,528,Land Management (6(A)(ii)),133861,42
2021,Oregon,E528R,528,Land Management (6(A)(ii)),258364,15
2021,Oregon,E533A,533,Structural (6(A)(i)),,
2021,Oregon,E550A,550,Vegetative (6(A)(iii),16175,12
2021,Oregon,E550B,550,Vegetative (6(A)(iii),13163,7
2021,Oregon,E578A,578,Structural (6(A)(i)),,
2021,Oregon,E580B,580,Structural (6(A)(i)),,
2021,Oregon,E590A,590,Structural (6(A)(i)),689203,68
2021,Oregon,E590B,590,Structural (6(A)(i)),505335,56
2021,Oregon,E595A,595,Other (6(A)(vii)),667841,56
2021,Oregon,E595B,595,Other (6(A)(vii)),279495,71
2021,Oregon,E595E,595,Other (6(A)(vii)),134810,18
2021,Oregon,E612B,612,Forest management (6(A)(iv)),29463,6
2021,Oregon,E612C,612,Forest management (6(A)(iv)),2189,5
2021,Oregon,E612D,612,Forest management (6(A)(iv)),779,6
2021,Oregon,E612E,612,Forest management (6(A)(iv)),,
2021,Oregon,E612G,612,Forest management (6(A)(iv)),,
2021,Oregon,E645A,645,Land Management (6(A)(ii)),1779,25
2021,Oregon,E645B,645,Land Management (6(A)(ii)),33021,11
2021,Oregon,E645C,645,Land Management (6(A)(ii)),,
2021,Oregon,E666E,666,Forest management (6(A)(iv)),,
2021,Oregon,E666F,666,Forest management (6(A)(iv)),171524,7
2021,Oregon,E666G,666,Forest management (6(A)(iv)),43195,9
2021,Oregon,E666H,666,Forest management (6(A)(iv)),,
2021,Oregon,E666I,666,Forest management (6(A)(iv)),,
2021,Oregon,E666J,666,Forest management (6(A)(iv)),,
2021,Oregon,E666K,666,Forest management (6(A)(iv)),,
2021,Oregon,E666L,666,Forest management (6(A)(iv)),,
2021,Oregon,E666M,666,Forest management (6(A)(iv)),87492,10
2021,Oregon,E666N,666,Forest management (6(A)(iv)),,
2021,Oregon,E666O,666,Forest management (6(A)(iv)),,
2021,Oregon,E666R,666,Forest management (6(A)(iv)),,
2021,Oregon,Organic,Organic,Bundles,,
2021,Pennsylvania,19 - Soil Health Precision Ag,19 - Soil Health Precision Ag,Bundles,161384,5
2021,Pennsylvania,314,314,Land Management (6(A)(ii)),7175,20
2021,Pennsylvania,315,315,Land Management (6(A)(ii)),1816,13
2021,Pennsylvania,327,327,Vegetative (6(A)(iii),3653,11
2021,Pennsylvania,329,329,Soil remediation (6(A)(vi),,
2021,Pennsylvania,340,340,Vegetative (6(A)(iii),29836,17
2021,Pennsylvania,342,342,Vegetative (6(A)(iii),,
2021,Pennsylvania,382,382,Land Management (6(A)(ii)),,
2021,Pennsylvania,386,386,Vegetative (6(A)(iii),443,20
2021,Pennsylvania,391,391,Forest management (6(A)(iv)),990,4
2021,Pennsylvania,412,412,Vegetative (6(A)(iii),2949,10
2021,Pennsylvania,420,420,Vegetative (6(A)(iii),6172,48
2021,Pennsylvania,472,472,Land Management (6(A)(ii)),,
2021,Pennsylvania,484,484,Land Management (6(A)(ii)),,
2021,Pennsylvania,490,490,Forest management (6(A)(iv)),127,5
2021,Pennsylvania,511,511,Forest management (6(A)(iv)),,
2021,Pennsylvania,512,512,Vegetative (6(A)(iii),444,10
2021,Pennsylvania,516,516,Structural (6(A)(i)),,
2021,Pennsylvania,528,528,Land Management (6(A)(ii)),1007,14
2021,Pennsylvania,580,580,Structural (6(A)(i)),,
2021,Pennsylvania,590,590,Structural (6(A)(i)),5503,23
2021,Pennsylvania,595,595,Other (6(A)(vii)),12560,8
2021,Pennsylvania,606,606,Structural (6(A)(i)),,
2021,Pennsylvania,612,612,Forest management (6(A)(iv)),13454,38
2021,Pennsylvania,614,614,Structural (6(A)(i)),,
2021,Pennsylvania,645,645,Land Management (6(A)(ii)),9,11
2021,Pennsylvania,646,646,Land Management (6(A)(ii)),,
2021,Pennsylvania,649,649,Structural (6(A)(i)),406,6
2021,Pennsylvania,666,666,Forest management (6(A)(iv)),9380,14
2021,Pennsylvania,B000CPL12,0,Bundles,61320,5
2021,Pennsylvania,E300EAP1,300,Existing Activity Payments,1609639,1184
2021,Pennsylvania,E300EAP2,300,Existing Activity Payments,2095566,978
2021,Pennsylvania,E314A,314,Land Management (6(A)(ii)),13726,41
2021,Pennsylvania,E315A,315,Land Management (6(A)(ii)),13276,47
2021,Pennsylvania,E327A,327,Vegetative (6(A)(iii),7431,17
2021,Pennsylvania,E327B,327,Vegetative (6(A)(iii),16190,12
2021,Pennsylvania,E328A,328,Vegetative (6(A)(iii),315209,28
2021,Pennsylvania,E328B,328,Vegetative (6(A)(iii),7236,10
2021,Pennsylvania,E328D,328,Vegetative (6(A)(iii),20702,13
2021,Pennsylvania,E328E,328,Vegetative (6(A)(iii),9153,9
2021,Pennsylvania,E328F,328,Vegetative (6(A)(iii),125266,104
2021,Pennsylvania,E328I,328,Vegetative (6(A)(iii),,
2021,Pennsylvania,E328J,328,Vegetative (6(A)(iii),6070,5
2021,Pennsylvania,E329A,329,Soil remediation (6(A)(vi),2543,15
2021,Pennsylvania,E329D,329,Soil remediation (6(A)(vi),1413,8
2021,Pennsylvania,E338C,338,Land Management (6(A)(ii)),1286,4
2021,Pennsylvania,E340A,340,Vegetative (6(A)(iii),1948,16
2021,Pennsylvania,E340B,340,Vegetative (6(A)(iii),12814,21
2021,Pennsylvania,E340C,340,Vegetative (6(A)(iii),246610,83
2021,Pennsylvania,E340D,340,Vegetative (6(A)(iii),2457,6
2021,Pennsylvania,E340E,340,Vegetative (6(A)(iii),20652,15
2021,Pennsylvania,E340F,340,Vegetative (6(A)(iii),153391,42
2021,Pennsylvania,E340G,340,Vegetative (6(A)(iii),79802,20
2021,Pennsylvania,E340H,340,Vegetative (6(A)(iii),17685,9
2021,Pennsylvania,E340I,340,Vegetative (6(A)(iii),,
2021,Pennsylvania,E345D,345,Soil remediation (6(A)(vi),8999,10
2021,Pennsylvania,E382B,382,Land Management (6(A)(ii)),,
2021,Pennsylvania,E386A,386,Vegetative (6(A)(iii),22150,10
2021,Pennsylvania,E386B,386,Vegetative (6(A)(iii),7749,10
2021,Pennsylvania,E386D,386,Vegetative (6(A)(iii),,
2021,Pennsylvania,E390B,390,Vegetative (6(A)(iii),,
2021,Pennsylvania,E391A,391,Forest management (6(A)(iv)),,
2021,Pennsylvania,E391B,391,Forest management (6(A)(iv)),,
2021,Pennsylvania,E391C,391,Forest management (6(A)(iv)),,
2021,Pennsylvania,E420A,420,Vegetative (6(A)(iii),33656,50
2021,Pennsylvania,E420B,420,Vegetative (6(A)(iii),,
2021,Pennsylvania,E472A,472,Land Management (6(A)(ii)),,
2021,Pennsylvania,E484C,484,Land Management (6(A)(ii)),192,4
2021,Pennsylvania,E511A,511,Forest management (6(A)(iv)),2390,16
2021,Pennsylvania,E511B,511,Forest management (6(A)(iv)),971,18
2021,Pennsylvania,E511C,511,Forest management (6(A)(iv)),,
2021,Pennsylvania,E512A,512,Vegetative (6(A)(iii),,
2021,Pennsylvania,E512B,512,Vegetative (6(A)(iii),1363,6
2021,Pennsylvania,E512C,512,Vegetative (6(A)(iii),,
2021,Pennsylvania,E512D,512,Vegetative (6(A)(iii),,
2021,Pennsylvania,E512E,512,Vegetative (6(A)(iii),,
2021,Pennsylvania,E512F,512,Vegetative (6(A)(iii),,
2021,Pennsylvania,E512G,512,Vegetative (6(A)(iii),,
2021,Pennsylvania,E512I,512,Vegetative (6(A)(iii),187,9
2021,Pennsylvania,E528A,528,Land Management (6(A)(ii)),159,4
2021,Pennsylvania,E528F,528,Land Management (6(A)(ii)),1618,8
2021,Pennsylvania,E528G,528,Land Management (6(A)(ii)),19211,35
2021,Pennsylvania,E528J,528,Land Management (6(A)(ii)),3062,9
2021,Pennsylvania,E528K,528,Land Management (6(A)(ii)),2929,8
2021,Pennsylvania,E528O,528,Land Management (6(A)(ii)),22110,30
2021,Pennsylvania,E528P,528,Land Management (6(A)(ii)),2420,4
2021,Pennsylvania,E528Q,528,Land Management (6(A)(ii)),2592,32
2021,Pennsylvania,E528R,528,Land Management (6(A)(ii)),33740,13
2021,Pennsylvania,E580A,580,Structural (6(A)(i)),,
2021,Pennsylvania,E590A,590,Structural (6(A)(i)),768440,128
2021,Pennsylvania,E590B,590,Structural (6(A)(i)),518427,71
2021,Pennsylvania,E590C,590,Structural (6(A)(i)),42603,18
2021,Pennsylvania,E595A,595,Other (6(A)(vii)),275998,69
2021,Pennsylvania,E595B,595,Other (6(A)(vii)),32302,8
2021,Pennsylvania,E595D,595,Other (6(A)(vii)),28655,12
2021,Pennsylvania,E595E,595,Other (6(A)(vii)),3543,13
2021,Pennsylvania,E612A,612,Forest management (6(A)(iv)),,
2021,Pennsylvania,E612B,612,Forest management (6(A)(iv)),7344,4
2021,Pennsylvania,E612C,612,Forest management (6(A)(iv)),94913,25
2021,Pennsylvania,E612D,612,Forest management (6(A)(iv)),608,4
2021,Pennsylvania,E612E,612,Forest management (6(A)(iv)),,
2021,Pennsylvania,E612G,612,Forest management (6(A)(iv)),130330,34
2021,Pennsylvania,E645B,645,Land Management (6(A)(ii)),,
2021,Pennsylvania,E645C,645,Land Management (6(A)(ii)),26213,18
2021,Pennsylvania,E666A,666,Forest management (6(A)(iv)),,
2021,Pennsylvania,E666D,666,Forest management (6(A)(iv)),,
2021,Pennsylvania,E666F,666,Forest management (6(A)(iv)),,
2021,Pennsylvania,E666I,666,Forest management (6(A)(iv)),33962,11
2021,Pennsylvania,E666K,666,Forest management (6(A)(iv)),21858,8
2021,Pennsylvania,E666L,666,Forest management (6(A)(iv)),90814,14
2021,Pennsylvania,E666O,666,Forest management (6(A)(iv)),78410,13
2021,Pennsylvania,MINPAY,MINPAY,2014 Other Practices,13135,39
2021,Rhode Island,314,314,Land Management (6(A)(ii)),167,8
2021,Rhode Island,327,327,Vegetative (6(A)(iii),,
2021,Rhode Island,340,340,Vegetative (6(A)(iii),,
2021,Rhode Island,420,420,Vegetative (6(A)(iii),,
2021,Rhode Island,484,484,Land Management (6(A)(ii)),,
2021,Rhode Island,612,612,Forest management (6(A)(iv)),643,11
2021,Rhode Island,649,649,Structural (6(A)(i)),63,5
2021,Rhode Island,655,655,Forest management (6(A)(iv)),,
2021,Rhode Island,666,666,Forest management (6(A)(iv)),,
2021,Rhode Island,E300EAP1,300,Existing Activity Payments,16460,311
2021,Rhode Island,E300EAP2,300,Existing Activity Payments,507000,245
2021,Rhode Island,E314A,314,Land Management (6(A)(ii)),104,14
2021,Rhode Island,E315A,315,Land Management (6(A)(ii)),414,10
2021,Rhode Island,E327A,327,Vegetative (6(A)(iii),354,4
