Pay_year,state_code,State,practice_code,payments,StatutoryCategory
2021,18,Indiana,484,69,Land Management (6(A)(ii))
2021,18,Indiana,512,1016,Vegetative (6(A)(iii))
2021,18,Indiana,649,25,Structural (6(A)(i))
2021,18,Indiana,666,29,Forest management (6(A)(iv))
2021,18,Indiana,AGLAND,10918,2014 Other Practices
2021,18,Indiana,CROP,340224,Cropland
2021,18,Indiana,E300,513949,Existing Activity Payments
2021,18,Indiana,E300,192900,Existing Activity Payments
2021,18,Indiana,E314,106,Land Management (6(A)(ii))
2021,18,Indiana,E314,1305,Land Management (6(A)(ii))
2021,18,Indiana,E315,29,Land Management (6(A)(ii))
2021,18,Indiana,E315,113,Land Management (6(A)(ii))
2021,18,Indiana,E315,758,Land Management (6(A)(ii))
2021,18,Indiana,E315,53,Land Management (6(A)(ii))
2021,18,Indiana,E327,5581,Vegetative (6(A)(iii))
2021,18,Indiana,E327,31751,Vegetative (6(A)(iii))
2021,18,Indiana,E327,2459,Vegetative (6(A)(iii))
2021,18,Indiana,E328,11498,Vegetative (6(A)(iii))
2021,18,Indiana,E328,3628,Vegetative (6(A)(iii))
2021,18,Indiana,E328,11111,Vegetative (6(A)(iii))
2021,18,Indiana,E328,1991,Vegetative (6(A)(iii))
2021,18,Indiana,E328,9167,Vegetative (6(A)(iii))
2021,18,Indiana,E329,5397,Soil remediation (6(A)(vi))
2021,18,Indiana,E329,3330,Soil remediation (6(A)(vi))
2021,18,Indiana,E340,1192,Vegetative (6(A)(iii))
2021,18,Indiana,E340,15942,Vegetative (6(A)(iii))
2021,18,Indiana,E340,7517,Vegetative (6(A)(iii))
2021,18,Indiana,E340,8370,Vegetative (6(A)(iii))
2021,18,Indiana,E340,7085,Vegetative (6(A)(iii))
2021,18,Indiana,E340,17052,Vegetative (6(A)(iii))
2021,18,Indiana,E340,3689,Vegetative (6(A)(iii))
2021,18,Indiana,E340,22744,Vegetative (6(A)(iii))
2021,18,Indiana,E340,1818,Vegetative (6(A)(iii))
2021,18,Indiana,E345,833,Soil remediation (6(A)(vi))
2021,18,Indiana,E345,1271,Soil remediation (6(A)(vi))
2021,18,Indiana,E399,20850,Structural (6(A)(i))
2021,18,Indiana,E449,9270,Structural (6(A)(i))
2021,18,Indiana,E512,469,Vegetative (6(A)(iii))
2021,18,Indiana,E528,3867,Land Management (6(A)(ii))
2021,18,Indiana,E590,135388,Land Management (6(A)(ii))
2021,18,Indiana,E590,38402,Land Management (6(A)(ii))
2021,18,Indiana,E590,31057,Land Management (6(A)(ii))
2021,18,Indiana,E595,53039,Other (6(A)(vii))
2021,18,Indiana,E595,21201,Other (6(A)(vii))
2021,18,Indiana,E595,46009,Other (6(A)(vii))
2021,18,Indiana,E612,821,Forest management (6(A)(iv))
2021,18,Indiana,E612,13542,Forest management (6(A)(iv))
2021,18,Indiana,E666,807,Forest management (6(A)(iv))
2021,18,Indiana,E666,24756,Forest management (6(A)(iv))
2021,18,Indiana,E666,248267,Forest management (6(A)(iv))
2021,18,Indiana,E666,5732,Forest management (6(A)(iv))
2021,18,Indiana,E666,11421,Forest management (6(A)(iv))
2021,18,Indiana,E666,6939,Forest management (6(A)(iv))
2021,18,Indiana,E666,896,Forest management (6(A)(iv))
2021,18,Indiana,E666,1601,Forest management (6(A)(iv))
2021,18,Indiana,E666,2763,Forest management (6(A)(iv))
2021,18,Indiana,FARM,7038,2014 Other Practices
2021,18,Indiana,MINPAY,4164,2014 Other Practices
2021,18,Indiana,NIPF,74494,NIPF
2021,18,Indiana,PAST,18492,Pastureland
2021,19,Iowa,314,2049,Land Management (6(A)(ii))
2021,19,Iowa,315,6569,Land Management (6(A)(ii))
2021,19,Iowa,327,2406,Vegetative (6(A)(iii))
2021,19,Iowa,328,1021,Vegetative (6(A)(iii))
2021,19,Iowa,329,31886,Soil remediation (6(A)(vi))
2021,19,Iowa,338,125,Land Management (6(A)(ii))
2021,19,Iowa,340,84694,Vegetative (6(A)(iii))
2021,19,Iowa,342,336,Vegetative (6(A)(iii))
2021,19,Iowa,345,1921,Soil remediation (6(A)(vi))
2021,19,Iowa,380,39,Vegetative (6(A)(iii))
2021,19,Iowa,386,914,Vegetative (6(A)(iii))
2021,19,Iowa,393,658,Vegetative (6(A)(iii))
2021,19,Iowa,412,55,Vegetative (6(A)(iii))
2021,19,Iowa,484,24,Land Management (6(A)(ii))
2021,19,Iowa,511,34,Forest management (6(A)(iv))
2021,19,Iowa,512,6334,Vegetative (6(A)(iii))
2021,19,Iowa,528,1692,Land Management (6(A)(ii))
2021,19,Iowa,558,270,Structural (6(A)(i))
2021,19,Iowa,578,789,Structural (6(A)(i))
2021,19,Iowa,590,4446,Land Management (6(A)(ii))
2021,19,Iowa,595,14830,Other (6(A)(vii))
2021,19,Iowa,612,1734,Forest management (6(A)(iv))
2021,19,Iowa,614,144,Structural (6(A)(i))
2021,19,Iowa,620,114,Structural (6(A)(i))
2021,19,Iowa,645,530,Land Management (6(A)(ii))
2021,19,Iowa,647,16,Land Management (6(A)(ii))
2021,19,Iowa,649,202,Structural (6(A)(i))
2021,19,Iowa,650,194,Land Management (6(A)(ii))
2021,19,Iowa,666,1996,Forest management (6(A)(iv))
2021,19,Iowa,AGLAND,369167,2014 Other Practices
2021,19,Iowa,B000,16738,Bundles
2021,19,Iowa,B000,40863,Bundles
2021,19,Iowa,CROP,1087680,Cropland
2021,19,Iowa,E300,1165312,Existing Activity Payments
2021,19,Iowa,E300,779320,Existing Activity Payments
2021,19,Iowa,E314,250,Land Management (6(A)(ii))
2021,19,Iowa,E314,196,Land Management (6(A)(ii))
2021,19,Iowa,E315,284,Land Management (6(A)(ii))
2021,19,Iowa,E315,1168,Land Management (6(A)(ii))
2021,19,Iowa,E327,5923,Vegetative (6(A)(iii))
2021,19,Iowa,E327,133687,Vegetative (6(A)(iii))
2021,19,Iowa,E327,1693,Vegetative (6(A)(iii))
2021,19,Iowa,E327,153,Vegetative (6(A)(iii))
2021,19,Iowa,E327,604,Vegetative (6(A)(iii))
2021,19,Iowa,E327,3414,Vegetative (6(A)(iii))
2021,19,Iowa,E328,76,Vegetative (6(A)(iii))
2021,19,Iowa,E328,4913,Vegetative (6(A)(iii))
2021,19,Iowa,E328,641,Vegetative (6(A)(iii))
2021,19,Iowa,E328,934,Vegetative (6(A)(iii))
2021,19,Iowa,E328,9045,Vegetative (6(A)(iii))
2021,19,Iowa,E328,765,Vegetative (6(A)(iii))
2021,19,Iowa,E328,3662,Vegetative (6(A)(iii))
2021,19,Iowa,E328,2321,Vegetative (6(A)(iii))
2021,19,Iowa,E328,6167,Vegetative (6(A)(iii))
2021,19,Iowa,E328,423,Vegetative (6(A)(iii))
2021,19,Iowa,E329,15395,Soil remediation (6(A)(vi))
2021,19,Iowa,E329,668,Soil remediation (6(A)(vi))
2021,19,Iowa,E329,26239,Soil remediation (6(A)(vi))
2021,19,Iowa,E329,1806,Soil remediation (6(A)(vi))
2021,19,Iowa,E329,19020,Soil remediation (6(A)(vi))
2021,19,Iowa,E338,239,Land Management (6(A)(ii))
2021,19,Iowa,E338,261,Land Management (6(A)(ii))
2021,19,Iowa,E340,15970,Vegetative (6(A)(iii))
2021,19,Iowa,E340,9686,Vegetative (6(A)(iii))
2021,19,Iowa,E340,6325,Vegetative (6(A)(iii))
2021,19,Iowa,E340,3883,Vegetative (6(A)(iii))
2021,19,Iowa,E340,2484,Vegetative (6(A)(iii))
2021,19,Iowa,E340,1161,Vegetative (6(A)(iii))
2021,19,Iowa,E340,5156,Vegetative (6(A)(iii))
2021,19,Iowa,E340,8444,Vegetative (6(A)(iii))
2021,19,Iowa,E340,8257,Vegetative (6(A)(iii))
2021,19,Iowa,E340,18311,Vegetative (6(A)(iii))
2021,19,Iowa,E340,2697,Vegetative (6(A)(iii))
2021,19,Iowa,E340,18904,Vegetative (6(A)(iii))
2021,19,Iowa,E340,207,Vegetative (6(A)(iii))
2021,19,Iowa,E345,1819,Soil remediation (6(A)(vi))
2021,19,Iowa,E345,3555,Soil remediation (6(A)(vi))
2021,19,Iowa,E345,8699,Soil remediation (6(A)(vi))
2021,19,Iowa,E345,6947,Soil remediation (6(A)(vi))
2021,19,Iowa,E381,97,Vegetative (6(A)(iii))
2021,19,Iowa,E382,1115,Land Management (6(A)(ii))
2021,19,Iowa,E386,27341,Vegetative (6(A)(iii))
2021,19,Iowa,E386,1696,Vegetative (6(A)(iii))
2021,19,Iowa,E386,3391,Vegetative (6(A)(iii))
2021,19,Iowa,E393,11233,Vegetative (6(A)(iii))
2021,19,Iowa,E393,4763,Vegetative (6(A)(iii))
2021,19,Iowa,E449,127,Structural (6(A)(i))
2021,19,Iowa,E449,377,Structural (6(A)(i))
2021,19,Iowa,E472,2687,Land Management (6(A)(ii))
2021,19,Iowa,E511,252,Forest management (6(A)(iv))
2021,19,Iowa,E511,1710,Forest management (6(A)(iv))
2021,19,Iowa,E511,131,Forest management (6(A)(iv))
2021,19,Iowa,E512,206,Vegetative (6(A)(iii))
2021,19,Iowa,E512,53,Vegetative (6(A)(iii))
2021,19,Iowa,E512,99,Vegetative (6(A)(iii))
2021,19,Iowa,E512,381,Vegetative (6(A)(iii))
2021,19,Iowa,E512,392,Vegetative (6(A)(iii))
2021,19,Iowa,E512,59,Vegetative (6(A)(iii))
2021,19,Iowa,E512,538,Vegetative (6(A)(iii))
2021,19,Iowa,E528,54,Land Management (6(A)(ii))
2021,19,Iowa,E528,653,Land Management (6(A)(ii))
2021,19,Iowa,E528,899,Land Management (6(A)(ii))
2021,19,Iowa,E528,3486,Land Management (6(A)(ii))
2021,19,Iowa,E528,12047,Land Management (6(A)(ii))
2021,19,Iowa,E528,313,Land Management (6(A)(ii))
2021,19,Iowa,E590,70840,Land Management (6(A)(ii))
2021,19,Iowa,E590,103954,Land Management (6(A)(ii))
2021,19,Iowa,E590,10846,Land Management (6(A)(ii))
2021,19,Iowa,E590,10829,Land Management (6(A)(ii))
2021,19,Iowa,E590,26193,Land Management (6(A)(ii))
2021,19,Iowa,E590,37228,Land Management (6(A)(ii))
2021,19,Iowa,E590,3618,Land Management (6(A)(ii))
2021,19,Iowa,E595,38270,Other (6(A)(vii))
2021,19,Iowa,E595,77567,Other (6(A)(vii))
2021,19,Iowa,E595,537,Other (6(A)(vii))
2021,19,Iowa,E595,18523,Other (6(A)(vii))
2021,19,Iowa,E595,22867,Other (6(A)(vii))
2021,19,Iowa,E595,448,Other (6(A)(vii))
2021,19,Iowa,E595,34033,Other (6(A)(vii))
2021,19,Iowa,E612,6725,Forest management (6(A)(iv))
2021,19,Iowa,E612,102,Forest management (6(A)(iv))
2021,19,Iowa,E612,11016,Forest management (6(A)(iv))
2021,19,Iowa,E612,14596,Forest management (6(A)(iv))
2021,19,Iowa,E645,4,Land Management (6(A)(ii))
2021,19,Iowa,E645,2414,Land Management (6(A)(ii))
2021,19,Iowa,E666,2155,Forest management (6(A)(iv))
2021,19,Iowa,E666,13794,Forest management (6(A)(iv))
2021,19,Iowa,E666,1437,Forest management (6(A)(iv))
2021,19,Iowa,E666,3171,Forest management (6(A)(iv))
2021,19,Iowa,E666,7723,Forest management (6(A)(iv))
2021,19,Iowa,E666,277,Forest management (6(A)(iv))
2021,19,Iowa,E666,1526,Forest management (6(A)(iv))
2021,19,Iowa,E666,2762,Forest management (6(A)(iv))
2021,19,Iowa,E666,305,Forest management (6(A)(iv))
2021,19,Iowa,E666,949,Forest management (6(A)(iv))
2021,19,Iowa,E666,1265,Forest management (6(A)(iv))
2021,19,Iowa,E666,6064,Forest management (6(A)(iv))
2021,19,Iowa,FARM,325079,2014 Other Practices
2021,19,Iowa,MINPAY,11098,2014 Other Practices
2021,19,Iowa,NIPF,140163,NIPF
2021,19,Iowa,PAST,171412,Pastureland
2021,20,Kansas,314,70,Land Management (6(A)(ii))
2021,20,Kansas,315,3912,Land Management (6(A)(ii))
2021,20,Kansas,319,188,Structural (6(A)(i))
2021,20,Kansas,327,37972,Vegetative (6(A)(iii))
2021,20,Kansas,328,413,Vegetative (6(A)(iii))
2021,20,Kansas,329,10683,Soil remediation (6(A)(vi))
2021,20,Kansas,338,50,Land Management (6(A)(ii))
2021,20,Kansas,340,20019,Vegetative (6(A)(iii))
2021,20,Kansas,342,178,Vegetative (6(A)(iii))
2021,20,Kansas,345,1409,Soil remediation (6(A)(vi))
2021,20,Kansas,386,131,Vegetative (6(A)(iii))
2021,20,Kansas,412,3922,Vegetative (6(A)(iii))
2021,20,Kansas,511,489,Forest management (6(A)(iv))
2021,20,Kansas,512,864,Vegetative (6(A)(iii))
2021,20,Kansas,528,14454,Land Management (6(A)(ii))
2021,20,Kansas,550,597,Vegetative (6(A)(iii))
2021,20,Kansas,590,9248,Land Management (6(A)(ii))
2021,20,Kansas,595,244,Other (6(A)(vii))
2021,20,Kansas,612,120,Forest management (6(A)(iv))
2021,20,Kansas,614,822,Structural (6(A)(i))
2021,20,Kansas,645,512,Land Management (6(A)(ii))
2021,20,Kansas,649,4,Structural (6(A)(i))
2021,20,Kansas,AGLAND,37268,2014 Other Practices
2021,20,Kansas,B000,29606,Bundles
2021,20,Kansas,B000,6364,Bundles
2021,20,Kansas,CROP,1095631,Cropland
2021,20,Kansas,E300,1093096,Existing Activity Payments
2021,20,Kansas,E300,259059,Existing Activity Payments
2021,20,Kansas,E315,11765,Land Management (6(A)(ii))
2021,20,Kansas,E327,31,Vegetative (6(A)(iii))
2021,20,Kansas,E327,365657,Vegetative (6(A)(iii))
2021,20,Kansas,E327,417948,Vegetative (6(A)(iii))
2021,20,Kansas,E328,987,Vegetative (6(A)(iii))
2021,20,Kansas,E328,129,Vegetative (6(A)(iii))
2021,20,Kansas,E328,1343,Vegetative (6(A)(iii))
2021,20,Kansas,E328,69476,Vegetative (6(A)(iii))
2021,20,Kansas,E329,166,Soil remediation (6(A)(vi))
2021,20,Kansas,E329,5480,Soil remediation (6(A)(vi))
2021,20,Kansas,E329,1119,Soil remediation (6(A)(vi))
2021,20,Kansas,E329,985,Soil remediation (6(A)(vi))
2021,20,Kansas,E329,6973,Soil remediation (6(A)(vi))
2021,20,Kansas,E329,1127,Soil remediation (6(A)(vi))
2021,20,Kansas,E329,1811,Soil remediation (6(A)(vi))
2021,20,Kansas,E334,4532,Other (6(A)(vii))
2021,20,Kansas,E340,1689,Vegetative (6(A)(iii))
2021,20,Kansas,E340,16236,Vegetative (6(A)(iii))
2021,20,Kansas,E340,3922,Vegetative (6(A)(iii))
2021,20,Kansas,E340,6433,Vegetative (6(A)(iii))
2021,20,Kansas,E340,2097,Vegetative (6(A)(iii))
2021,20,Kansas,E340,3513,Vegetative (6(A)(iii))
2021,20,Kansas,E340,6806,Vegetative (6(A)(iii))
2021,20,Kansas,E340,1190,Vegetative (6(A)(iii))
2021,20,Kansas,E340,3522,Vegetative (6(A)(iii))
2021,20,Kansas,E345,1129,Soil remediation (6(A)(vi))
2021,20,Kansas,E345,895,Soil remediation (6(A)(vi))
2021,20,Kansas,E345,355,Soil remediation (6(A)(vi))
2021,20,Kansas,E382,3241,Land Management (6(A)(ii))
2021,20,Kansas,E386,304,Vegetative (6(A)(iii))
2021,20,Kansas,E449,6445,Structural (6(A)(i))
2021,20,Kansas,E449,25804,Structural (6(A)(i))
2021,20,Kansas,E511,4710,Forest management (6(A)(iv))
2021,20,Kansas,E512,55,Vegetative (6(A)(iii))
2021,20,Kansas,E512,151,Vegetative (6(A)(iii))
2021,20,Kansas,E512,165,Vegetative (6(A)(iii))
2021,20,Kansas,E528,1063,Land Management (6(A)(ii))
2021,20,Kansas,E528,11277,Land Management (6(A)(ii))
2021,20,Kansas,E528,5301,Land Management (6(A)(ii))
2021,20,Kansas,E528,1423,Land Management (6(A)(ii))
2021,20,Kansas,E528,2686,Land Management (6(A)(ii))
2021,20,Kansas,E550,3157,Vegetative (6(A)(iii))
2021,20,Kansas,E590,29970,Land Management (6(A)(ii))
2021,20,Kansas,E590,153628,Land Management (6(A)(ii))
2021,20,Kansas,E590,75356,Land Management (6(A)(ii))
2021,20,Kansas,E590,108145,Land Management (6(A)(ii))
2021,20,Kansas,E590,24769,Land Management (6(A)(ii))
2021,20,Kansas,E590,62489,Land Management (6(A)(ii))
2021,20,Kansas,E590,28238,Land Management (6(A)(ii))
2021,20,Kansas,E595,1281,Other (6(A)(vii))
2021,20,Kansas,E595,3653,Other (6(A)(vii))
2021,20,Kansas,E612,110,Forest management (6(A)(iv))
2021,20,Kansas,E645,42,Land Management (6(A)(ii))
2021,20,Kansas,E645,49,Land Management (6(A)(ii))
2021,20,Kansas,FARM,39869,2014 Other Practices
2021,20,Kansas,MINPAY,532,2014 Other Practices
2021,20,Kansas,PAST,1882,Pastureland
2021,20,Kansas,RANGE,65926,Rangeland
2021,21,Kentucky,314,342,Land Management (6(A)(ii))
2021,21,Kentucky,315,39708,Land Management (6(A)(ii))
2021,21,Kentucky,327,9610,Vegetative (6(A)(iii))
2021,21,Kentucky,328,3703,Vegetative (6(A)(iii))
2021,21,Kentucky,329,13945,Soil remediation (6(A)(vi))
2021,21,Kentucky,340,36409,Vegetative (6(A)(iii))
2021,21,Kentucky,342,54,Vegetative (6(A)(iii))
2021,21,Kentucky,345,80,Soil remediation (6(A)(vi))
2021,21,Kentucky,382,702,Land Management (6(A)(ii))
2021,21,Kentucky,386,38,Vegetative (6(A)(iii))
2021,21,Kentucky,390,36,Vegetative (6(A)(iii))
2021,21,Kentucky,391,68,Forest management (6(A)(iv))
2021,21,Kentucky,410,822,Land Management (6(A)(ii))
2021,21,Kentucky,412,762,Vegetative (6(A)(iii))
2021,21,Kentucky,472,45,Land Management (6(A)(ii))
2021,21,Kentucky,511,258,Forest management (6(A)(iv))
2021,21,Kentucky,512,5737,Vegetative (6(A)(iii))
2021,21,Kentucky,528,6413,Land Management (6(A)(ii))
2021,21,Kentucky,558,613,Structural (6(A)(i))
2021,21,Kentucky,590,16784,Land Management (6(A)(ii))
2021,21,Kentucky,595,23039,Other (6(A)(vii))
2021,21,Kentucky,612,69,Forest management (6(A)(iv))
2021,21,Kentucky,620,231,Structural (6(A)(i))
2021,21,Kentucky,647,260,Land Management (6(A)(ii))
2021,21,Kentucky,654,580,Forest management (6(A)(iv))
2021,21,Kentucky,666,2460,Forest management (6(A)(iv))
2021,21,Kentucky,AGLAND,112595,2014 Other Practices
2021,21,Kentucky,CROP,300772,Cropland
2021,21,Kentucky,E300,261611,Existing Activity Payments
2021,21,Kentucky,E300,467642,Existing Activity Payments
2021,21,Kentucky,E315,2716,Land Management (6(A)(ii))
2021,21,Kentucky,E327,9222,Vegetative (6(A)(iii))
2021,21,Kentucky,E327,9407,Vegetative (6(A)(iii))
2021,21,Kentucky,E327,1314,Vegetative (6(A)(iii))
2021,21,Kentucky,E327,945,Vegetative (6(A)(iii))
2021,21,Kentucky,E327,474,Vegetative (6(A)(iii))
2021,21,Kentucky,E327,125877,Vegetative (6(A)(iii))
2021,21,Kentucky,E328,7,Vegetative (6(A)(iii))
2021,21,Kentucky,E328,30,Vegetative (6(A)(iii))
2021,21,Kentucky,E328,9193,Vegetative (6(A)(iii))
2021,21,Kentucky,E328,3287,Vegetative (6(A)(iii))
2021,21,Kentucky,E329,1994,Soil remediation (6(A)(vi))
2021,21,Kentucky,E329,56,Soil remediation (6(A)(vi))
2021,21,Kentucky,E329,15441,Soil remediation (6(A)(vi))
2021,21,Kentucky,E329,976,Soil remediation (6(A)(vi))
2021,21,Kentucky,E329,7110,Soil remediation (6(A)(vi))
2021,21,Kentucky,E340,1262,Vegetative (6(A)(iii))
2021,21,Kentucky,E340,2661,Vegetative (6(A)(iii))
2021,21,Kentucky,E340,1099,Vegetative (6(A)(iii))
2021,21,Kentucky,E340,16458,Vegetative (6(A)(iii))
2021,21,Kentucky,E340,4676,Vegetative (6(A)(iii))
2021,21,Kentucky,E345,6726,Soil remediation (6(A)(vi))
2021,21,Kentucky,E345,134,Soil remediation (6(A)(vi))
2021,21,Kentucky,E511,728,Forest management (6(A)(iv))
2021,21,Kentucky,E511,636,Forest management (6(A)(iv))
2021,21,Kentucky,E512,859,Vegetative (6(A)(iii))
2021,21,Kentucky,E512,2793,Vegetative (6(A)(iii))
2021,21,Kentucky,E512,560,Vegetative (6(A)(iii))
2021,21,Kentucky,E528,2772,Land Management (6(A)(ii))
2021,21,Kentucky,E528,9469,Land Management (6(A)(ii))
2021,21,Kentucky,E528,26121,Land Management (6(A)(ii))
2021,21,Kentucky,E528,335,Land Management (6(A)(ii))
2021,21,Kentucky,E528,634,Land Management (6(A)(ii))
2021,21,Kentucky,E590,24385,Land Management (6(A)(ii))
2021,21,Kentucky,E590,1457,Land Management (6(A)(ii))
2021,21,Kentucky,E590,587,Land Management (6(A)(ii))
2021,21,Kentucky,E590,4584,Land Management (6(A)(ii))
2021,21,Kentucky,E590,32080,Land Management (6(A)(ii))
2021,21,Kentucky,E590,83074,Land Management (6(A)(ii))
2021,21,Kentucky,E590,18730,Land Management (6(A)(ii))
2021,21,Kentucky,E595,62627,Other (6(A)(vii))
2021,21,Kentucky,E595,8327,Other (6(A)(vii))
2021,21,Kentucky,E595,79369,Other (6(A)(vii))
2021,21,Kentucky,E595,13069,Other (6(A)(vii))
2021,21,Kentucky,E612,1141,Forest management (6(A)(iv))
2021,21,Kentucky,E612,876,Forest management (6(A)(iv))
2021,21,Kentucky,E666,1011,Forest management (6(A)(iv))
2021,21,Kentucky,E666,468,Forest management (6(A)(iv))
2021,21,Kentucky,E666,250,Forest management (6(A)(iv))
2021,21,Kentucky,E666,1170,Forest management (6(A)(iv))
2021,21,Kentucky,E666,26,Forest management (6(A)(iv))
2021,21,Kentucky,FARM,216430,2014 Other Practices
2021,21,Kentucky,MINPAY,29820,2014 Other Practices
2021,21,Kentucky,NIPF,126655,NIPF
2021,21,Kentucky,PAST,180347,Pastureland
2021,22,Louisiana,314,3815,Land Management (6(A)(ii))
2021,22,Louisiana,315,7231,Land Management (6(A)(ii))
2021,22,Louisiana,328,2328,Vegetative (6(A)(iii))
2021,22,Louisiana,329,779,Soil remediation (6(A)(vi))
2021,22,Louisiana,340,32667,Vegetative (6(A)(iii))
2021,22,Louisiana,342,42,Vegetative (6(A)(iii))
2021,22,Louisiana,345,36956,Soil remediation (6(A)(vi))
2021,22,Louisiana,376,11163,Land Management (6(A)(ii))
2021,22,Louisiana,391,492,Forest management (6(A)(iv))
2021,22,Louisiana,449,6300,Structural (6(A)(i))
2021,22,Louisiana,511,657,Forest management (6(A)(iv))
2021,22,Louisiana,512,163,Vegetative (6(A)(iii))
2021,22,Louisiana,528,2663,Land Management (6(A)(ii))
2021,22,Louisiana,590,15698,Land Management (6(A)(ii))
2021,22,Louisiana,595,36438,Other (6(A)(vii))
2021,22,Louisiana,645,5954,Land Management (6(A)(ii))
2021,22,Louisiana,646,128,Land Management (6(A)(ii))
2021,22,Louisiana,647,3240,Land Management (6(A)(ii))
2021,22,Louisiana,649,12,Structural (6(A)(i))
2021,22,Louisiana,666,195,Forest management (6(A)(iv))
2021,22,Louisiana,AGLAND,40537,2014 Other Practices
2021,22,Louisiana,CROP,377778,Cropland
2021,22,Louisiana,E300,775192,Existing Activity Payments
2021,22,Louisiana,E300,314143,Existing Activity Payments
2021,22,Louisiana,E315,153,Land Management (6(A)(ii))
2021,22,Louisiana,E315,22196,Land Management (6(A)(ii))
2021,22,Louisiana,E327,6080,Vegetative (6(A)(iii))
2021,22,Louisiana,E327,14386,Vegetative (6(A)(iii))
2021,22,Louisiana,E327,364,Vegetative (6(A)(iii))
2021,22,Louisiana,E327,4054,Vegetative (6(A)(iii))
2021,22,Louisiana,E328,23568,Vegetative (6(A)(iii))
2021,22,Louisiana,E328,131,Vegetative (6(A)(iii))
2021,22,Louisiana,E328,44460,Vegetative (6(A)(iii))
2021,22,Louisiana,E329,1721,Soil remediation (6(A)(vi))
2021,22,Louisiana,E334,5880,Other (6(A)(vii))
2021,22,Louisiana,E338,597,Land Management (6(A)(ii))
2021,22,Louisiana,E338,161,Land Management (6(A)(ii))
2021,22,Louisiana,E338,7315,Land Management (6(A)(ii))
2021,22,Louisiana,E338,25207,Land Management (6(A)(ii))
2021,22,Louisiana,E340,7577,Vegetative (6(A)(iii))
2021,22,Louisiana,E340,989,Vegetative (6(A)(iii))
2021,22,Louisiana,E340,5694,Vegetative (6(A)(iii))
2021,22,Louisiana,E340,6304,Vegetative (6(A)(iii))
2021,22,Louisiana,E340,22123,Vegetative (6(A)(iii))
2021,22,Louisiana,E340,3716,Vegetative (6(A)(iii))
2021,22,Louisiana,E340,8837,Vegetative (6(A)(iii))
2021,22,Louisiana,E340,6295,Vegetative (6(A)(iii))
2021,22,Louisiana,E345,3524,Soil remediation (6(A)(vi))
2021,22,Louisiana,E345,29747,Soil remediation (6(A)(vi))
