Pay_year,State,full_practice_code,practice_code,category_name,payments,practice_instance_count
2018,North Dakota,610,610,Soil remediation (6(A)(vi),21062,74
2018,North Dakota,614,614,Structural (6(A)(i)),1602331,476
2018,North Dakota,632,632,Structural (6(A)(i)),,
2018,North Dakota,634,634,Structural (6(A)(i)),,
2018,North Dakota,642,642,Structural (6(A)(i)),929282,140
2018,North Dakota,645,645,Land Management (6(A)(ii)),11909,9
2018,North Dakota,650,650,Land Management (6(A)(ii)),107931,41
2018,Ohio,102,102,Comprehensive Nutrient Mgt. (6(B)(i)),57576,9
2018,Ohio,104,104,Comprehensive Nutrient Mgt. (6(B)(i)),138770,36
2018,Ohio,106,106,other (6(B)(vi)),126687,76
2018,Ohio,128,128,other (6(B)(vi)),,
2018,Ohio,313,313,Structural (6(A)(i)),1474309,39
2018,Ohio,314,314,Land Management (6(A)(ii)),877896,506
2018,Ohio,315,315,Land Management (6(A)(ii)),75642,44
2018,Ohio,316,316,Structural (6(A)(i)),106981,7
2018,Ohio,325,325,Structural (6(A)(i)),542758,51
2018,Ohio,327,327,Vegetative (6(A)(iii),160667,59
2018,Ohio,328,328,Vegetative (6(A)(iii),2246,4
2018,Ohio,329,329,Soil remediation (6(A)(vi),142321,107
2018,Ohio,333,333,Soil remediation (6(A)(vi),76055,55
2018,Ohio,340,340,Vegetative (6(A)(iii),7723652,1037
2018,Ohio,342,342,Vegetative (6(A)(iii),1619,17
2018,Ohio,351,351,Other (6(A)(vii)),,
2018,Ohio,360,360,Structural (6(A)(i)),,
2018,Ohio,367,367,Structural (6(A)(i)),2195024,76
2018,Ohio,374,374,Other (6(A)(vii)),38759,9
2018,Ohio,380,380,Vegetative (6(A)(iii),1302,9
2018,Ohio,382,382,Land Management (6(A)(ii)),683532,319
2018,Ohio,386,386,Vegetative (6(A)(iii),,
2018,Ohio,391,391,Forest management (6(A)(iv)),,
2018,Ohio,393,393,Vegetative (6(A)(iii),,
2018,Ohio,410,410,Land Management (6(A)(ii)),19635,7
2018,Ohio,412,412,Vegetative (6(A)(iii),65262,26
2018,Ohio,422,422,Vegetative (6(A)(iii),,
2018,Ohio,430,430,Structural (6(A)(i)),3352,6
2018,Ohio,441,441,Structural (6(A)(i)),6223,19
2018,Ohio,449,449,Structural (6(A)(i)),3394,9
2018,Ohio,460,460,Land Management (6(A)(ii)),15327,9
2018,Ohio,468,468,Structural (6(A)(i)),24401,14
2018,Ohio,484,484,Land Management (6(A)(ii)),127519,32
2018,Ohio,490,490,Forest management (6(A)(iv)),16286,36
2018,Ohio,500,500,Land Management (6(A)(ii)),28396,4
2018,Ohio,512,512,Vegetative (6(A)(iii),129525,57
2018,Ohio,516,516,Structural (6(A)(i)),274309,195
2018,Ohio,528,528,Land Management (6(A)(ii)),173366,93
2018,Ohio,533,533,Structural (6(A)(i)),43129,21
2018,Ohio,554,554,Land Management (6(A)(ii)),6717,43
2018,Ohio,558,558,Structural (6(A)(i)),110568,87
2018,Ohio,560,560,Land Management (6(A)(ii)),357066,79
2018,Ohio,561,561,Land Management (6(A)(ii)),827514,269
2018,Ohio,574,574,Other (6(A)(vii)),27925,16
2018,Ohio,575,575,Land Management (6(A)(ii)),56294,5
2018,Ohio,578,578,Structural (6(A)(i)),19508,7
2018,Ohio,587,587,Structural (6(A)(i)),49312,23
2018,Ohio,590,590,Land Management (6(A)(ii)),4451854,708
2018,Ohio,606,606,Structural (6(A)(i)),62748,52
2018,Ohio,612,612,Forest management (6(A)(iv)),196908,84
2018,Ohio,614,614,Structural (6(A)(i)),223405,213
2018,Ohio,620,620,Structural (6(A)(i)),71544,89
2018,Ohio,629,629,Structural (6(A)(i)),,
2018,Ohio,634,634,Structural (6(A)(i)),48163,7
2018,Ohio,638,638,Structural (6(A)(i)),5586,5
2018,Ohio,642,642,Structural (6(A)(i)),20028,5
2018,Ohio,644,644,Land Management (6(A)(ii)),1981,6
2018,Ohio,645,645,Land Management (6(A)(ii)),707,6
2018,Ohio,647,647,Land Management (6(A)(ii)),,
2018,Ohio,649,649,Structural (6(A)(i)),12602,79
2018,Ohio,658,658,Structural (6(A)(i)),,
2018,Ohio,666,666,Forest management (6(A)(iv)),121964,112
2018,Ohio,670,670,Other (6(A)(vii)),43933,14
2018,Oklahoma,128,128,other (6(B)(vi)),,
2018,Oklahoma,313,313,Structural (6(A)(i)),,
2018,Oklahoma,314,314,Land Management (6(A)(ii)),2234522,693
2018,Oklahoma,315,315,Land Management (6(A)(ii)),286280,116
2018,Oklahoma,316,316,Structural (6(A)(i)),81797,5
2018,Oklahoma,325,325,Structural (6(A)(i)),405645,48
2018,Oklahoma,327,327,Vegetative (6(A)(iii),6704,14
2018,Oklahoma,328,328,Vegetative (6(A)(iii),1788404,51
2018,Oklahoma,329,329,Soil remediation (6(A)(vi),141228,62
2018,Oklahoma,338,338,Land Management (6(A)(ii)),75001,30
2018,Oklahoma,340,340,Vegetative (6(A)(iii),2343330,209
2018,Oklahoma,342,342,Vegetative (6(A)(iii),63283,84
2018,Oklahoma,345,345,Soil remediation (6(A)(vi),,
2018,Oklahoma,351,351,Other (6(A)(vii)),41944,8
2018,Oklahoma,355,355,Other (6(A)(vii)),9658,118
2018,Oklahoma,362,362,Structural (6(A)(i)),6690,9
2018,Oklahoma,367,367,Structural (6(A)(i)),169456,8
2018,Oklahoma,374,374,Other (6(A)(vii)),,
2018,Oklahoma,378,378,Structural (6(A)(i)),361987,116
2018,Oklahoma,382,382,Land Management (6(A)(ii)),660977,182
2018,Oklahoma,384,384,Forest management (6(A)(iv)),1341882,133
2018,Oklahoma,386,386,Vegetative (6(A)(iii),3600,10
2018,Oklahoma,394,394,Land Management (6(A)(ii)),69513,33
2018,Oklahoma,410,410,Land Management (6(A)(ii)),220976,27
2018,Oklahoma,412,412,Vegetative (6(A)(iii),100672,43
2018,Oklahoma,428,428,Structural (6(A)(i)),,
2018,Oklahoma,430,430,Structural (6(A)(i)),16825,5
2018,Oklahoma,441,441,Structural (6(A)(i)),1313692,10
2018,Oklahoma,442,442,Structural (6(A)(i)),518759,8
2018,Oklahoma,449,449,Structural (6(A)(i)),,
2018,Oklahoma,462,462,Land Management (6(A)(ii)),,
2018,Oklahoma,466,466,Land Management (6(A)(ii)),89426,37
2018,Oklahoma,472,472,Land Management (6(A)(ii)),,
2018,Oklahoma,490,490,Forest management (6(A)(iv)),158501,13
2018,Oklahoma,511,511,Forest management (6(A)(iv)),,
2018,Oklahoma,512,512,Vegetative (6(A)(iii),4934694,507
2018,Oklahoma,516,516,Structural (6(A)(i)),248651,113
2018,Oklahoma,528,528,Land Management (6(A)(ii)),684100,1150
2018,Oklahoma,533,533,Structural (6(A)(i)),408912,108
2018,Oklahoma,550,550,Vegetative (6(A)(iii),1048499,57
2018,Oklahoma,561,561,Land Management (6(A)(ii)),215024,140
2018,Oklahoma,578,578,Structural (6(A)(i)),,
2018,Oklahoma,587,587,Structural (6(A)(i)),9279,10
2018,Oklahoma,590,590,Land Management (6(A)(ii)),,
2018,Oklahoma,600,600,Structural (6(A)(i)),147450,28
2018,Oklahoma,612,612,Forest management (6(A)(iv)),79809,11
2018,Oklahoma,614,614,Structural (6(A)(i)),204533,136
2018,Oklahoma,642,642,Structural (6(A)(i)),563016,98
2018,Oklahoma,645,645,Land Management (6(A)(ii)),10592,22
2018,Oklahoma,666,666,Forest management (6(A)(iv)),51263,8
2018,Oklahoma,672,672,Other (6(A)(vii)),,
2018,Oregon,102,102,Comprehensive Nutrient Mgt. (6(B)(i)),,
2018,Oregon,106,106,other (6(B)(vi)),40886,20
2018,Oregon,128,128,other (6(B)(vi)),34484,12
2018,Oregon,138,138,other (6(B)(vi)),,
2018,Oregon,313,313,Structural (6(A)(i)),,
2018,Oregon,314,314,Land Management (6(A)(ii)),2559364,388
2018,Oregon,315,315,Land Management (6(A)(ii)),1867494,225
2018,Oregon,317,317,Structural (6(A)(i)),,
2018,Oregon,325,325,Structural (6(A)(i)),359672,54
2018,Oregon,327,327,Vegetative (6(A)(iii),68268,34
2018,Oregon,328,328,Vegetative (6(A)(iii),,
2018,Oregon,340,340,Vegetative (6(A)(iii),1045719,112
2018,Oregon,342,342,Vegetative (6(A)(iii),1020,7
2018,Oregon,345,345,Soil remediation (6(A)(vi),,
2018,Oregon,367,367,Structural (6(A)(i)),,
2018,Oregon,372,372,Structural (6(A)(i)),441585,10
2018,Oregon,382,382,Land Management (6(A)(ii)),1458614,98
2018,Oregon,384,384,Forest management (6(A)(iv)),2055850,404
2018,Oregon,386,386,Vegetative (6(A)(iii),,
2018,Oregon,391,391,Forest management (6(A)(iv)),,
2018,Oregon,396,396,Structural (6(A)(i)),,
2018,Oregon,422,422,Vegetative (6(A)(iii),18038,6
2018,Oregon,430,430,Structural (6(A)(i)),541993,55
2018,Oregon,441,441,Structural (6(A)(i)),565989,32
2018,Oregon,442,442,Structural (6(A)(i)),1335562,32
2018,Oregon,449,449,Structural (6(A)(i)),69320,63
2018,Oregon,472,472,Land Management (6(A)(ii)),15634,4
2018,Oregon,484,484,Land Management (6(A)(ii)),3776,17
2018,Oregon,490,490,Forest management (6(A)(iv)),56447,32
2018,Oregon,500,500,Land Management (6(A)(ii)),136131,11
2018,Oregon,512,512,Vegetative (6(A)(iii),,
2018,Oregon,516,516,Structural (6(A)(i)),138117,45
2018,Oregon,528,528,Land Management (6(A)(ii)),371582,95
2018,Oregon,533,533,Structural (6(A)(i)),180433,20
2018,Oregon,550,550,Vegetative (6(A)(iii),3794048,123
2018,Oregon,558,558,Structural (6(A)(i)),13600,5
2018,Oregon,560,560,Land Management (6(A)(ii)),17265,4
2018,Oregon,561,561,Land Management (6(A)(ii)),,
2018,Oregon,574,574,Other (6(A)(vii)),32183,16
2018,Oregon,578,578,Structural (6(A)(i)),,
2018,Oregon,580,580,Structural (6(A)(i)),9573,4
2018,Oregon,584,584,Structural (6(A)(i)),,
2018,Oregon,587,587,Structural (6(A)(i)),64082,25
2018,Oregon,590,590,Land Management (6(A)(ii)),2314,9
2018,Oregon,595,595,Other (6(A)(vii)),152043,8
2018,Oregon,612,612,Forest management (6(A)(iv)),114054,34
2018,Oregon,614,614,Structural (6(A)(i)),92058,42
2018,Oregon,620,620,Structural (6(A)(i)),22193,4
2018,Oregon,634,634,Structural (6(A)(i)),,
2018,Oregon,636,636,Structural (6(A)(i)),,
2018,Oregon,642,642,Structural (6(A)(i)),,
2018,Oregon,643,643,Land Management (6(A)(ii)),,
2018,Oregon,644,644,Land Management (6(A)(ii)),,
2018,Oregon,645,645,Land Management (6(A)(ii)),,
2018,Oregon,647,647,Land Management (6(A)(ii)),28165,6
2018,Oregon,649,649,Structural (6(A)(i)),11595,22
2018,Oregon,660,660,Forest management (6(A)(iv)),113219,50
2018,Oregon,666,666,Forest management (6(A)(iv)),3489441,304
2018,Pennsylvania,102,102,Comprehensive Nutrient Mgt. (6(B)(i)),128591,17
2018,Pennsylvania,106,106,other (6(B)(vi)),,
2018,Pennsylvania,128,128,other (6(B)(vi)),10808,6
2018,Pennsylvania,138,138,other (6(B)(vi)),,
2018,Pennsylvania,146,146,other (6(B)(vi)),,
2018,Pennsylvania,309,309,Structural (6(A)(i)),,
2018,Pennsylvania,313,313,Structural (6(A)(i)),3622926,84
2018,Pennsylvania,314,314,Land Management (6(A)(ii)),243651,96
2018,Pennsylvania,315,315,Land Management (6(A)(ii)),181611,104
2018,Pennsylvania,316,316,Structural (6(A)(i)),105846,16
2018,Pennsylvania,325,325,Structural (6(A)(i)),120636,19
2018,Pennsylvania,327,327,Vegetative (6(A)(iii),18048,22
2018,Pennsylvania,328,328,Vegetative (6(A)(iii),11905,7
2018,Pennsylvania,329,329,Soil remediation (6(A)(vi),88972,127
2018,Pennsylvania,330,330,Land Management (6(A)(ii)),,
2018,Pennsylvania,332,332,Land Management (6(A)(ii)),5153,14
2018,Pennsylvania,338,338,Land Management (6(A)(ii)),,
2018,Pennsylvania,340,340,Vegetative (6(A)(iii),1120490,327
2018,Pennsylvania,342,342,Vegetative (6(A)(iii),17928,126
2018,Pennsylvania,351,351,Other (6(A)(vii)),3128,6
2018,Pennsylvania,360,360,Structural (6(A)(i)),18644,4
2018,Pennsylvania,362,362,Structural (6(A)(i)),100019,52
2018,Pennsylvania,367,367,Structural (6(A)(i)),2519249,92
2018,Pennsylvania,374,374,Other (6(A)(vii)),207277,11
2018,Pennsylvania,380,380,Vegetative (6(A)(iii),,
2018,Pennsylvania,382,382,Land Management (6(A)(ii)),1107796,381
2018,Pennsylvania,386,386,Vegetative (6(A)(iii),3247,7
2018,Pennsylvania,390,390,Vegetative (6(A)(iii),2570,5
2018,Pennsylvania,391,391,Forest management (6(A)(iv)),53731,14
2018,Pennsylvania,393,393,Vegetative (6(A)(iii),,
2018,Pennsylvania,394,394,Land Management (6(A)(ii)),,
2018,Pennsylvania,395,395,Land Management (6(A)(ii)),124662,41
2018,Pennsylvania,396,396,Structural (6(A)(i)),,
2018,Pennsylvania,412,412,Vegetative (6(A)(iii),261920,129
2018,Pennsylvania,422,422,Vegetative (6(A)(iii),,
2018,Pennsylvania,457,457,Other (6(A)(vii)),,
2018,Pennsylvania,468,468,Structural (6(A)(i)),243392,119
2018,Pennsylvania,484,484,Land Management (6(A)(ii)),333777,207
2018,Pennsylvania,490,490,Forest management (6(A)(iv)),6318,11
2018,Pennsylvania,500,500,Land Management (6(A)(ii)),143510,31
2018,Pennsylvania,512,512,Vegetative (6(A)(iii),127425,33
2018,Pennsylvania,516,516,Structural (6(A)(i)),396305,138
2018,Pennsylvania,520,520,Structural (6(A)(i)),,
2018,Pennsylvania,528,528,Land Management (6(A)(ii)),105302,116
2018,Pennsylvania,533,533,Structural (6(A)(i)),162242,46
2018,Pennsylvania,558,558,Structural (6(A)(i)),151456,103
2018,Pennsylvania,560,560,Land Management (6(A)(ii)),286882,64
2018,Pennsylvania,561,561,Land Management (6(A)(ii)),1649355,196
2018,Pennsylvania,570,570,Structural (6(A)(i)),,
2018,Pennsylvania,574,574,Other (6(A)(vii)),99300,21
2018,Pennsylvania,575,575,Land Management (6(A)(ii)),640581,135
2018,Pennsylvania,578,578,Structural (6(A)(i)),202525,46
2018,Pennsylvania,580,580,Structural (6(A)(i)),118030,26
2018,Pennsylvania,587,587,Structural (6(A)(i)),112844,73
2018,Pennsylvania,590,590,Land Management (6(A)(ii)),132643,190
2018,Pennsylvania,595,595,Other (6(A)(vii)),,
2018,Pennsylvania,600,600,Structural (6(A)(i)),86730,28
2018,Pennsylvania,606,606,Structural (6(A)(i)),471004,95
2018,Pennsylvania,612,612,Forest management (6(A)(iv)),280498,35
2018,Pennsylvania,614,614,Structural (6(A)(i)),197669,180
2018,Pennsylvania,620,620,Structural (6(A)(i)),466051,222
2018,Pennsylvania,632,632,Structural (6(A)(i)),,
2018,Pennsylvania,634,634,Structural (6(A)(i)),390290,73
2018,Pennsylvania,635,635,Vegetative (6(A)(iii),23459,11
2018,Pennsylvania,638,638,Structural (6(A)(i)),39806,26
2018,Pennsylvania,642,642,Structural (6(A)(i)),76708,19
2018,Pennsylvania,647,647,Land Management (6(A)(ii)),267197,32
2018,Pennsylvania,655,655,Forest management (6(A)(iv)),,
2018,Pennsylvania,666,666,Forest management (6(A)(iv)),219777,40
2018,Pennsylvania,670,670,Other (6(A)(vii)),,
2018,Rhode Island,106,106,other (6(B)(vi)),24724,16
2018,Rhode Island,118,118,other (6(B)(vi)),12752,4
2018,Rhode Island,128,128,other (6(B)(vi)),,
2018,Rhode Island,314,314,Land Management (6(A)(ii)),36306,46
2018,Rhode Island,315,315,Land Management (6(A)(ii)),16648,5
2018,Rhode Island,325,325,Structural (6(A)(i)),269836,28
2018,Rhode Island,327,327,Vegetative (6(A)(iii),3659,7
2018,Rhode Island,340,340,Vegetative (6(A)(iii),5244,10
2018,Rhode Island,342,342,Vegetative (6(A)(iii),1894,13
2018,Rhode Island,382,382,Land Management (6(A)(ii)),38140,24
2018,Rhode Island,395,395,Land Management (6(A)(ii)),,
2018,Rhode Island,430,430,Structural (6(A)(i)),21600,4
2018,Rhode Island,441,441,Structural (6(A)(i)),13962,7
2018,Rhode Island,442,442,Structural (6(A)(i)),,
2018,Rhode Island,449,449,Structural (6(A)(i)),405,6
2018,Rhode Island,468,468,Structural (6(A)(i)),,
2018,Rhode Island,472,472,Land Management (6(A)(ii)),2900,4
2018,Rhode Island,484,484,Land Management (6(A)(ii)),1296,11
2018,Rhode Island,500,500,Land Management (6(A)(ii)),,
2018,Rhode Island,511,511,Forest management (6(A)(iv)),383,5
2018,Rhode Island,512,512,Vegetative (6(A)(iii),42087,18
2018,Rhode Island,516,516,Structural (6(A)(i)),,
2018,Rhode Island,528,528,Land Management (6(A)(ii)),3611,24
2018,Rhode Island,533,533,Structural (6(A)(i)),85382,5
2018,Rhode Island,560,560,Land Management (6(A)(ii)),168711,9
2018,Rhode Island,561,561,Land Management (6(A)(ii)),,
2018,Rhode Island,570,570,Structural (6(A)(i)),9164,7
2018,Rhode Island,578,578,Structural (6(A)(i)),,
2018,Rhode Island,580,580,Structural (6(A)(i)),,
2018,Rhode Island,590,590,Land Management (6(A)(ii)),,
2018,Rhode Island,612,612,Forest management (6(A)(iv)),6775,6
2018,Rhode Island,614,614,Structural (6(A)(i)),1151,11
2018,Rhode Island,642,642,Structural (6(A)(i)),,
2018,Rhode Island,643,643,Land Management (6(A)(ii)),,
2018,Rhode Island,645,645,Land Management (6(A)(ii)),496,4
2018,Rhode Island,647,647,Land Management (6(A)(ii)),19994,5
2018,Rhode Island,649,649,Structural (6(A)(i)),12439,41
2018,Rhode Island,655,655,Forest management (6(A)(iv)),109443,94
2018,Rhode Island,666,666,Forest management (6(A)(iv)),210629,75
2018,South Carolina,102,102,Comprehensive Nutrient Mgt. (6(B)(i)),237306,30
2018,South Carolina,106,106,other (6(B)(vi)),24020,13
2018,South Carolina,118,118,other (6(B)(vi)),54386,19
2018,South Carolina,128,128,other (6(B)(vi)),55783,25
2018,South Carolina,138,138,other (6(B)(vi)),16929,4
2018,South Carolina,309,309,Structural (6(A)(i)),,
2018,South Carolina,313,313,Structural (6(A)(i)),1106530,41
2018,South Carolina,314,314,Land Management (6(A)(ii)),440262,234
2018,South Carolina,315,315,Land Management (6(A)(ii)),389181,226
2018,South Carolina,316,316,Structural (6(A)(i)),173288,15
2018,South Carolina,317,317,Structural (6(A)(i)),,
2018,South Carolina,325,325,Structural (6(A)(i)),151057,20
2018,South Carolina,327,327,Vegetative (6(A)(iii),134612,170
2018,South Carolina,329,329,Soil remediation (6(A)(vi),116562,53
2018,South Carolina,338,338,Land Management (6(A)(ii)),541986,290
2018,South Carolina,340,340,Vegetative (6(A)(iii),1851134,180
2018,South Carolina,342,342,Vegetative (6(A)(iii),33337,98
2018,South Carolina,355,355,Other (6(A)(vii)),1867,11
2018,South Carolina,360,360,Structural (6(A)(i)),435267,8
2018,South Carolina,362,362,Structural (6(A)(i)),2642,5
2018,South Carolina,367,367,Structural (6(A)(i)),1879408,54
2018,South Carolina,374,374,Other (6(A)(vii)),3161445,96
2018,South Carolina,382,382,Land Management (6(A)(ii)),1293028,240
2018,South Carolina,393,393,Vegetative (6(A)(iii),,
2018,South Carolina,394,394,Land Management (6(A)(ii)),533250,271
2018,South Carolina,410,410,Land Management (6(A)(ii)),21773,7
2018,South Carolina,412,412,Vegetative (6(A)(iii),12609,12
2018,South Carolina,422,422,Vegetative (6(A)(iii),,
2018,South Carolina,430,430,Structural (6(A)(i)),204728,36
2018,South Carolina,441,441,Structural (6(A)(i)),619443,31
2018,South Carolina,442,442,Structural (6(A)(i)),2067963,52
2018,South Carolina,449,449,Structural (6(A)(i)),33593,10
2018,South Carolina,468,468,Structural (6(A)(i)),8201,5
2018,South Carolina,484,484,Land Management (6(A)(ii)),54100,69
2018,South Carolina,490,490,Forest management (6(A)(iv)),1684316,408
2018,South Carolina,512,512,Vegetative (6(A)(iii),934907,166
2018,South Carolina,516,516,Structural (6(A)(i)),261634,163
2018,South Carolina,521A,521,Structural (6(A)(i)),,
2018,South Carolina,528,528,Land Management (6(A)(ii)),2908,8
2018,South Carolina,533,533,Structural (6(A)(i)),315303,108
2018,South Carolina,558,558,Structural (6(A)(i)),108410,4
2018,South Carolina,560,560,Land Management (6(A)(ii)),1038758,72
2018,South Carolina,561,561,Land Management (6(A)(ii)),1034403,320
2018,South Carolina,576,576,Structural (6(A)(i)),,
2018,South Carolina,578,578,Structural (6(A)(i)),146825,25
2018,South Carolina,580,580,Structural (6(A)(i)),168389,5
2018,South Carolina,587,587,Structural (6(A)(i)),76604,13
2018,South Carolina,590,590,Land Management (6(A)(ii)),171904,75
2018,South Carolina,612,612,Forest management (6(A)(iv)),2439565,364
2018,South Carolina,614,614,Structural (6(A)(i)),183462,201
2018,South Carolina,620,620,Structural (6(A)(i)),,
2018,South Carolina,634,634,Structural (6(A)(i)),,
2018,South Carolina,638,638,Structural (6(A)(i)),,
2018,South Carolina,642,642,Structural (6(A)(i)),467013,82
2018,South Carolina,647,647,Land Management (6(A)(ii)),1996,35
2018,South Carolina,649,649,Structural (6(A)(i)),26495,101
2018,South Carolina,655,655,Forest management (6(A)(iv)),155126,106
2018,South Carolina,666,666,Forest management (6(A)(iv)),578047,187
2018,South Carolina,670,670,Other (6(A)(vii)),300152,46
2018,South Carolina,672,672,Other (6(A)(vii)),1195363,60
2018,South Dakota,128,128,other (6(B)(vi)),,
2018,South Dakota,132,132,Soil health (6(B)(iii)),11869,5
2018,South Dakota,313,313,Structural (6(A)(i)),315909,7
2018,South Dakota,314,314,Land Management (6(A)(ii)),234000,52
2018,South Dakota,315,315,Land Management (6(A)(ii)),38970,94
2018,South Dakota,316,316,Structural (6(A)(i)),,
2018,South Dakota,325,325,Structural (6(A)(i)),84659,7
2018,South Dakota,327,327,Vegetative (6(A)(iii),60176,17
2018,South Dakota,328,328,Vegetative (6(A)(iii),59112,89
2018,South Dakota,329,329,Soil remediation (6(A)(vi),143660,69
2018,South Dakota,338,338,Land Management (6(A)(ii)),3732,12
